ambit,teleconnexio,variable_booleana,n,n_events,event_rate_pct,pointbiserial_r,p_value,abs_r,subregio,estacio,periode,q_fdr
subregio_periode,roni,episodi_calid_i_sol_sec,120,5,4.166666666666666,0.014213487468108655,0.8775474318972944,0.014213487468108655,Catalunya_Balears,,1991-2000,0.980052972375326
estacio,roni,episodi_calid_i_sec,480,2,0.4166666666666667,-0.013803118545782426,0.7629287442415896,0.013803118545782426,,Summer,,0.9379269742936344
subregio_estacio,roni,mes_molt_calid,120,19,15.833333333333332,0.013521355592188922,0.8834671955336562,0.013521355592188922,Catalunya_Balears,Autumn,,0.9811554252057965
estacio,roni,mes_molt_humit,480,75,15.625,0.01349787959289257,0.7680197572465326,0.01349787959289257,,Winter,,0.9400130094161465
subregio_periode,roni,episodi_calid_i_sol_sec,120,3,2.5,-0.013453636190793889,0.8840467462344613,0.013453636190793889,Mediterrani_Central_Occidental,,1991-2000,0.9811554252057965
periode,roni,episodi_calid_i_sol_sec,480,16,3.3333333333333335,-0.013393944994392205,0.769755551078018,0.013393944994392205,,,1991-2000,0.9400130094161465
subregio_periode,roni,mes_molt_fred,120,36,30.0,-0.013000689645272177,0.8879246772380389,0.013000689645272177,Golf_Lleo,,1981-1990,0.9811554252057965
subregio,roni,sol_molt_humit,480,139,28.958333333333336,-0.01291251856354482,0.7778106522860317,0.01291251856354482,Llevant_Iberic,,,0.9410548632596434
subregio,roni,mes_molt_sec,480,39,8.125,0.01269809766405637,0.7814060201651969,0.01269809766405637,Catalunya_Balears,,,0.9422999394084903
subregio_periode,roni,episodi_calid_i_sol_sec,120,5,4.166666666666666,0.012547944569578447,0.8918035318738322,0.012547944569578447,Mediterrani_Central_Occidental,,2001-2010,0.9811554252057965
subregio_periode,roni,mes_molt_calid,120,20,16.666666666666664,-0.012052025241155874,0.8960552097542732,0.012052025241155874,Golf_Lleo,,1991-2000,0.9811554252057965
subregio,roni,episodi_calid_i_sol_sec,480,32,6.666666666666667,0.011694588419488703,0.7982934612765417,0.011694588419488703,Golf_Lleo,,,0.9470830379535166
global,roni,episodi_fred_i_humit,1920,57,2.96875,-0.011454411856934353,0.6159511888891501,0.011454411856934353,,,,0.8986872784579195
subregio_periode,roni,mes_molt_calid,120,13,10.833333333333334,-0.011433648279323803,0.9013608744941776,0.011433648279323803,Catalunya_Balears,,1991-2000,0.9842157738209404
global,roni,sol_molt_humit,1920,507,26.406249999999996,-0.010800555178225875,0.6362401415294189,0.010800555178225875,,,,0.9058311724716669
subregio,roni,episodi_fred_i_humit,480,10,2.083333333333333,0.010793671235826967,0.8135352600689272,0.010793671235826967,Llevant_Iberic,,,0.9605597046596971
subregio_periode,roni,mes_molt_sec,120,21,17.5,-0.010275913063159583,0.9113057492618167,0.010275913063159583,Golf_Lleo,,2011-2020,0.9842685265663125
periode,roni,episodi_calid_i_sec,480,14,2.9166666666666665,0.010166439883646097,0.8241889087481089,0.010166439883646097,,,1991-2000,0.9622507032731255
subregio_periode,roni,mes_molt_humit,120,13,10.833333333333334,0.009913248922519591,0.9144239092271453,0.009913248922519591,Catalunya_Balears,,1981-1990,0.9842685265663125
periode,roni,mes_molt_humit,480,58,12.083333333333334,-0.009564995490500168,0.8344350044655274,0.009564995490500168,,,1981-1990,0.9648923945442086
subregio_estacio,roni,sol_molt_humit,120,25,20.833333333333336,-0.009405581612952402,0.9187909702930326,0.009405581612952402,Catalunya_Balears,Winter,,0.9842685265663125
periode,roni,mes_molt_humit,480,51,10.625,-0.009034621314153918,0.8434937301771107,0.009034621314153918,,,1991-2000,0.972498653615963
subregio_estacio,roni,episodi_fred_i_humit,120,3,2.5,0.008990874780908613,0.9223601673035356,0.008990874780908613,Catalunya_Balears,Autumn,,0.9842685265663125
subregio_periode,roni,mes_molt_humit,120,10,8.333333333333332,-0.008125473759990794,0.9298131794667851,0.008125473759990794,Catalunya_Balears,,1991-2000,0.9842685265663125
subregio_estacio,roni,sol_molt_sec,120,45,37.5,0.008020479178385442,0.9307178410013809,0.008020479178385442,Llevant_Iberic,Winter,,0.9842685265663125
subregio_periode,roni,episodi_fred_i_humit,120,1,0.8333333333333334,-0.007701911114691999,0.933463245192489,0.007701911114691999,Mediterrani_Central_Occidental,,1991-2000,0.9842685265663125
subregio_estacio,roni,mes_molt_sec,120,10,8.333333333333332,0.007698590170792942,0.9334918690985375,0.007698590170792942,Mediterrani_Central_Occidental,Spring,,0.9842685265663125
subregio,roni,episodi_fred_i_humit,480,25,5.208333333333334,0.0075503175777306974,0.8689516753304634,0.0075503175777306974,Golf_Lleo,,,0.980052972375326
subregio_estacio,roni,mes_molt_humit,120,32,26.666666666666668,0.007033987259077082,0.9392218797157922,0.007033987259077082,Golf_Lleo,Autumn,,0.9842685265663125
subregio,roni,episodi_fred_i_humit,480,12,2.5,0.006273059390786404,0.8909684630915655,0.006273059390786404,Catalunya_Balears,,,0.9811554252057965
subregio_periode,roni,mes_molt_calid,120,15,12.5,0.0062032039341957815,0.9463889858854866,0.0062032039341957815,Catalunya_Balears,,2001-2010,0.9842685265663125
subregio_periode,roni,mes_molt_sec,120,9,7.5,0.0061690527057025515,0.9466837016250139,0.0061690527057025515,Mediterrani_Central_Occidental,,1991-2000,0.9842685265663125
subregio,roni,sol_molt_humit,480,106,22.083333333333332,-0.0061143234416282215,0.8937109004440232,0.0061143234416282215,Golf_Lleo,,,0.9811554252057965
subregio_periode,roni,mes_molt_fred,120,27,22.5,-0.005829908318369416,0.9496108092309369,0.005829908318369416,Golf_Lleo,,2001-2010,0.9842685265663125
subregio_periode,roni,mes_molt_humit,120,5,4.166666666666666,-0.005619285743205761,0.9514290035695078,0.005619285743205761,Mediterrani_Central_Occidental,,1991-2000,0.9842685265663125
subregio_estacio,roni,mes_molt_fred,120,12,10.0,-0.005268783415017409,0.9544552553506443,0.005268783415017409,Catalunya_Balears,Spring,,0.9842685265663125
subregio_estacio,roni,episodi_fred_i_humit,120,4,3.3333333333333335,0.005205528321052973,0.9550014727963326,0.005205528321052973,Catalunya_Balears,Winter,,0.9842685265663125
periode,roni,mes_molt_fred,480,105,21.875,-0.0051528267959801265,0.9103483337118676,0.0051528267959801265,,,1991-2000,0.9842685265663125
periode,roni,mes_molt_calid,480,55,11.458333333333332,-0.004717714987943933,0.9178907155542123,0.004717714987943933,,,1991-2000,0.9842685265663125
subregio_periode,roni,mes_molt_fred,120,24,20.0,-0.004359420952403648,0.9623096455751597,0.004359420952403648,Catalunya_Balears,,1991-2000,0.9842685265663125
subregio_periode,roni,sol_molt_humit,120,28,23.333333333333332,0.004247780749238046,0.9632741739802066,0.004247780749238046,Catalunya_Balears,,1991-2000,0.9842685265663125
subregio_periode,roni,mes_molt_humit,120,18,15.0,-0.004028615011374404,0.9651678346680522,0.004028615011374404,Mediterrani_Central_Occidental,,2011-2020,0.9842685265663125
global,roni,mes_molt_humit,1920,243,12.65625,-0.003993227123553239,0.8611887037836268,0.003993227123553239,,,,0.980052972375326
subregio_estacio,roni,episodi_calid_i_sol_sec,120,7,5.833333333333333,0.0038521946995534093,0.9666923028776283,0.0038521946995534093,Llevant_Iberic,Autumn,,0.9842685265663125
estacio,roni,sol_molt_sec,480,110,22.916666666666664,0.003793029825545682,0.933943180786383,0.003793029825545682,,Winter,,0.9842685265663125
periode,roni,episodi_calid_i_sec,480,8,1.6666666666666667,-0.003535923118059078,0.9384115774002032,0.003535923118059078,,,1981-1990,0.9842685265663125
subregio,roni,mes_molt_sec,480,95,19.791666666666664,0.003120550050625257,0.9456345964333311,0.003120550050625257,Golf_Lleo,,,0.9842685265663125
subregio,roni,mes_molt_sec,480,41,8.541666666666666,0.0030241962122322906,0.9473107743721515,0.0030241962122322906,Mediterrani_Central_Occidental,,,0.9842685265663125
subregio_estacio,roni,sol_molt_sec,120,32,26.666666666666668,0.0024477104544030244,0.9788324448122757,0.0024477104544030244,Golf_Lleo,Summer,,0.9882350405447788
periode,roni,sol_molt_humit,480,127,26.458333333333332,0.00223754873489131,0.9610033859307789,0.00223754873489131,,,2001-2010,0.9842685265663125
subregio_periode,roni,episodi_fred_i_humit,120,4,3.3333333333333335,-0.002234948428684611,0.9806720172753035,0.002234948428684611,Golf_Lleo,,2001-2010,0.9882350405447788
periode,roni,mes_molt_humit,480,65,13.541666666666666,0.0015014585190544771,0.9738264555048783,0.0015014585190544771,,,2011-2020,0.9882350405447788
estacio,roni,episodi_fred_i_humit,480,15,3.125,-0.0012783140622356394,0.9777152309828833,0.0012783140622356394,,Autumn,,0.9882350405447788
subregio_periode,roni,mes_molt_fred,120,37,30.833333333333336,-0.0011728434907102014,0.9898564617086288,0.0011728434907102014,Golf_Lleo,,1991-2000,0.9944869421395882
subregio_periode,roni,sol_molt_sec,120,34,28.333333333333332,0.0009307712658921125,0.9919499856545382,0.0009307712658921125,Llevant_Iberic,,2001-2010,0.9944869421395882
periode,roni,sol_molt_sec,480,122,25.416666666666664,0.0001989463556371883,0.9965313419113787,0.0001989463556371883,,,2001-2010,0.9965313419113787
subregio_estacio,roni,mes_molt_sec,120,0,0.0,,,,Llevant_Iberic,Spring,,
subregio_estacio,roni,episodi_calid_i_sec,120,0,0.0,,,,Llevant_Iberic,Spring,,
subregio_estacio,roni,mes_molt_sec,120,0,0.0,,,,Llevant_Iberic,Summer,,
subregio_estacio,roni,episodi_calid_i_sec,120,0,0.0,,,,Llevant_Iberic,Summer,,
subregio_estacio,roni,mes_molt_sec,120,0,0.0,,,,Catalunya_Balears,Summer,,
subregio_estacio,roni,episodi_calid_i_sec,120,0,0.0,,,,Catalunya_Balears,Summer,,
subregio_estacio,roni,episodi_calid_i_sec,120,0,0.0,,,,Mediterrani_Central_Occidental,Spring,,
subregio_estacio,roni,mes_molt_sec,120,0,0.0,,,,Mediterrani_Central_Occidental,Summer,,
subregio_estacio,roni,mes_molt_humit,120,0,0.0,,,,Mediterrani_Central_Occidental,Summer,,
subregio_estacio,roni,episodi_calid_i_sec,120,0,0.0,,,,Mediterrani_Central_Occidental,Summer,,
subregio_estacio,roni,episodi_fred_i_humit,120,0,0.0,,,,Mediterrani_Central_Occidental,Summer,,
subregio_periode,roni,episodi_fred_i_humit,120,0,0.0,,,,Llevant_Iberic,,2011-2020,
subregio_periode,roni,episodi_calid_i_sec,120,0,0.0,,,,Catalunya_Balears,,1981-1990,
