ambit,teleconnexio,fase_a,fase_b,variable_booleana,n_a,n_b,events_a,events_b,rate_a_pct,rate_b_pct,diff_b_minus_a_pct,chi2_p,abs_diff_pct,subregio,estacio,periode,chi2_q_fdr
subregio_periode,roni,La Nina,El Nino,mes_molt_humit,35,29,6,7,17.142857142857142,24.137931034482758,6.9950738916256165,0.7036977225641783,6.9950738916256165,Catalunya_Balears,,2001-2010,1.0
estacio,nao,Negative,Positive,mes_molt_fred,228,176,32,37,14.035087719298245,21.022727272727273,6.9876395534290285,0.08593802171590001,6.9876395534290285,,Summer,,0.32797330254854956
subregio,nao,Negative,Positive,mes_molt_humit,191,197,24,11,12.56544502617801,5.583756345177665,-6.981688681000345,0.026233980983482542,6.981688681000345,Mediterrani_Central_Occidental,,,0.15192215853121235
subregio,nao,Negative,Positive,mes_molt_humit,191,197,24,11,12.56544502617801,5.583756345177665,-6.981688681000345,0.026233980983482542,6.981688681000345,Llevant_Iberic,,,0.15192215853121235
subregio_periode,nao,Negative,Positive,mes_molt_humit,40,57,7,6,17.5,10.526315789473683,-6.973684210526315,0.49037369942932185,6.973684210526315,Mediterrani_Central_Occidental,,2011-2020,0.8456222016825639
subregio_estacio,roni,La Nina,El Nino,mes_molt_calid,46,40,6,8,13.043478260869565,20.0,6.956521739130436,0.5627237252340845,6.956521739130436,Mediterrani_Central_Occidental,Winter,,0.8988813418935269
subregio_periode,roni,La Nina,El Nino,mes_molt_calid,45,24,10,7,22.22222222222222,29.166666666666668,6.944444444444447,0.730617980386836,6.944444444444447,Mediterrani_Central_Occidental,,2011-2020,1.0
subregio_periode,nao,Negative,Positive,mes_molt_sec,48,54,10,15,20.833333333333336,27.77777777777778,6.944444444444445,0.5597230428803873,6.944444444444445,Golf_Lleo,,1981-1990,0.8974071927173153
subregio_periode,nao,Negative,Positive,mes_molt_calid,48,54,6,3,12.5,5.555555555555555,-6.944444444444445,0.3764134704676737,6.944444444444445,Llevant_Iberic,,1981-1990,0.7426773010515444
subregio_periode,wemo,Negative,Positive,episodi_calid_i_sec,59,31,6,1,10.16949152542373,3.225806451612903,-6.943685073810826,0.45046463381040436,6.943685073810826,Golf_Lleo,,2011-2020,0.8131811762840583
estacio,roni,La Nina,El Nino,sol_molt_humit,156,148,44,52,28.205128205128204,35.13513513513514,6.9300069300069325,0.23966240850307244,6.9300069300069325,,Autumn,,0.5922867165553637
periode,roni,La Nina,El Nino,mes_molt_sec,140,116,6,13,4.285714285714286,11.206896551724139,6.921182266009852,0.062388371168219624,6.921182266009852,,,2001-2010,0.2665281094182255
subregio_estacio,wemo,Negative,Positive,mes_molt_humit,46,34,9,9,19.565217391304348,26.47058823529412,6.905370843989769,0.6452533881766539,6.905370843989769,Golf_Lleo,Autumn,,0.9519327551807669
subregio_periode,roni,La Nina,El Nino,mes_molt_sec,35,29,0,2,0.0,6.896551724137931,6.896551724137931,0.39150061401109715,6.896551724137931,Llevant_Iberic,,2001-2010,0.7557325285388343
subregio_periode,wemo,Negative,Positive,mes_molt_sec,46,29,0,2,0.0,6.896551724137931,6.896551724137931,0.2848532987405954,6.896551724137931,Llevant_Iberic,,2001-2010,0.634189802325795
subregio_periode,wemo,Negative,Positive,episodi_calid_i_sec,46,29,0,2,0.0,6.896551724137931,6.896551724137931,0.2848532987405954,6.896551724137931,Llevant_Iberic,,2001-2010,0.634189802325795
subregio_periode,roni,La Nina,El Nino,episodi_calid_i_sec,35,29,0,2,0.0,6.896551724137931,6.896551724137931,0.39150061401109715,6.896551724137931,Catalunya_Balears,,2001-2010,0.7557325285388343
estacio,wemo,Negative,Positive,mes_molt_humit,184,136,37,18,20.108695652173914,13.23529411764706,-6.873401534526854,0.1439538463565052,6.873401534526854,,Autumn,,0.45285570219926374
subregio_estacio,wemo,Negative,Positive,sol_molt_sec,48,34,16,9,33.33333333333333,26.47058823529412,-6.8627450980392135,0.6733190166159524,6.8627450980392135,Catalunya_Balears,Spring,,0.9760190975603593
estacio,nao,Negative,Positive,sol_molt_sec,228,176,48,25,21.052631578947366,14.204545454545455,-6.848086124401911,0.10029502463764041,6.848086124401911,,Summer,,0.35810861557734186
subregio_estacio,wemo,Negative,Positive,mes_molt_calid,43,34,8,4,18.6046511627907,11.76470588235294,-6.839945280437757,0.6133071301053031,6.839945280437757,Catalunya_Balears,Summer,,0.92738652872793
periode,nao,Negative,Positive,mes_molt_sec,192,216,18,35,9.375,16.203703703703702,6.828703703703703,0.05739165358699437,6.828703703703703,,,1981-1990,0.24926822677336363
subregio_periode,nao,Negative,Positive,episodi_fred_i_humit,44,53,3,0,6.8181818181818175,0.0,-6.8181818181818175,0.179589180509002,6.8181818181818175,Llevant_Iberic,,1991-2000,0.503715195451755
subregio_periode,nao,Negative,Positive,episodi_fred_i_humit,44,53,3,0,6.8181818181818175,0.0,-6.8181818181818175,0.179589180509002,6.8181818181818175,Catalunya_Balears,,1991-2000,0.503715195451755
subregio_periode,nao,Negative,Positive,episodi_fred_i_humit,59,33,4,0,6.779661016949152,0.0,-6.779661016949152,0.31905099855543106,6.779661016949152,Golf_Lleo,,2001-2010,0.6727576209639561
estacio,nao,Negative,Positive,episodi_calid_i_sec,112,276,1,21,0.8928571428571428,7.608695652173914,6.715838509316771,0.018786464001166327,6.715838509316771,,Winter,,0.126401410967385
subregio_periode,nao,Negative,Positive,sol_molt_humit,48,54,13,11,27.083333333333332,20.37037037037037,-6.712962962962962,0.5727933080394423,6.712962962962962,Mediterrani_Central_Occidental,,1981-1990,0.9017151072564126
subregio_periode,nao,Negative,Positive,mes_molt_sec,48,54,3,7,6.25,12.962962962962962,6.712962962962962,0.421142771320266,6.712962962962962,Catalunya_Balears,,1981-1990,0.7893883829577933
subregio_estacio,wemo,Negative,Positive,mes_molt_calid,33,43,7,12,21.21212121212121,27.906976744186046,6.6948555320648335,0.688534411955424,6.6948555320648335,Mediterrani_Central_Occidental,Winter,,0.9857983462682823
subregio_periode,roni,La Nina,El Nino,sol_molt_sec,45,24,18,8,40.0,33.33333333333333,-6.6666666666666705,0.7768086059073889,6.6666666666666705,Llevant_Iberic,,2011-2020,1.0
subregio_periode,roni,La Nina,El Nino,episodi_calid_i_sol_sec,30,34,2,0,6.666666666666667,0.0,-6.666666666666667,0.41805107365958694,6.666666666666667,Golf_Lleo,,1981-1990,0.787397167863688
subregio_periode,roni,La Nina,El Nino,mes_molt_fred,45,24,3,0,6.666666666666667,0.0,-6.666666666666667,0.5005565178349584,6.666666666666667,Catalunya_Balears,,2011-2020,0.8574662856900814
estacio,wemo,Negative,Positive,mes_molt_calid,172,136,38,21,22.093023255813954,15.441176470588236,-6.651846785225718,0.1844145971494588,6.651846785225718,,Summer,,0.5135372992391628
subregio_estacio,wemo,Negative,Positive,episodi_fred_i_humit,46,34,1,3,2.1739130434782608,8.823529411764707,6.649616368286446,0.4064396851674855,6.649616368286446,Golf_Lleo,Autumn,,0.7717712781973135
subregio,nao,Negative,Positive,mes_molt_fred,191,197,35,23,18.32460732984293,11.6751269035533,-6.649480426289632,0.0902523141131194,6.649480426289632,Catalunya_Balears,,,0.33680701388733675
subregio_estacio,nao,Negative,Positive,mes_molt_fred,66,32,8,6,12.121212121212121,18.75,6.628787878787879,0.567582656614543,6.628787878787879,Mediterrani_Central_Occidental,Autumn,,0.9013181613906249
subregio_estacio,nao,Negative,Positive,mes_molt_calid,66,32,8,6,12.121212121212121,18.75,6.628787878787879,0.567582656614543,6.628787878787879,Mediterrani_Central_Occidental,Autumn,,0.9013181613906249
subregio_estacio,nao,Negative,Positive,sol_molt_humit,57,44,18,11,31.57894736842105,25.0,-6.578947368421051,0.6150707905308952,6.578947368421051,Catalunya_Balears,Summer,,0.92738652872793
subregio_periode,nao,Negative,Positive,episodi_calid_i_sol_sec,40,57,3,8,7.5,14.035087719298245,6.535087719298245,0.500331993316712,6.535087719298245,Catalunya_Balears,,2011-2020,0.8574662856900814
periode,roni,La Nina,El Nino,episodi_calid_i_sec,180,96,7,10,3.888888888888889,10.416666666666668,6.527777777777779,0.05935241733271994,6.527777777777779,,,2011-2020,0.2558748658343926
subregio_periode,nao,Negative,Positive,mes_molt_humit,59,33,11,4,18.64406779661017,12.121212121212121,-6.5228556753980484,0.6043956809768822,6.5228556753980484,Golf_Lleo,,2001-2010,0.9196295067412953
periode,roni,La Nina,El Nino,mes_molt_fred,120,136,29,24,24.166666666666668,17.647058823529413,-6.519607843137254,0.2583979923339958,6.519607843137254,,,1981-1990,0.6106214718297124
periode,wemo,Negative,Positive,mes_molt_sec,236,124,19,18,8.050847457627118,14.516129032258066,6.465281574630947,0.08239689589549042,6.465281574630947,,,2011-2020,0.32292924856010385
subregio_periode,wemo,Negative,Positive,mes_molt_fred,59,31,0,2,0.0,6.451612903225806,6.451612903225806,0.2222294548432449,6.451612903225806,Catalunya_Balears,,2011-2020,0.5685166712912902
subregio_estacio,roni,La Nina,El Nino,episodi_fred_i_humit,27,31,0,2,0.0,6.451612903225806,6.451612903225806,0.5340436817762562,6.451612903225806,Catalunya_Balears,Summer,,0.8766019550518768
subregio_estacio,roni,La Nina,El Nino,mes_molt_humit,27,31,0,2,0.0,6.451612903225806,6.451612903225806,0.5340436817762562,6.451612903225806,Catalunya_Balears,Summer,,0.8766019550518768
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sol_sec,66,32,4,4,6.0606060606060606,12.5,6.4393939393939394,0.4849121412423555,6.4393939393939394,Mediterrani_Central_Occidental,Autumn,,0.8402573514174096
subregio_periode,roni,La Nina,El Nino,mes_molt_sec,35,29,5,6,14.285714285714285,20.689655172413794,6.403940886699508,0.7314543361407839,6.403940886699508,Golf_Lleo,,2001-2010,1.0
subregio_periode,wemo,Negative,Positive,mes_molt_sec,35,38,5,3,14.285714285714285,7.894736842105263,-6.390977443609022,0.6182849070107057,6.390977443609022,Mediterrani_Central_Occidental,,1981-1990,0.9310266905051248
subregio_periode,roni,La Nina,El Nino,sol_molt_sec,45,24,14,9,31.11111111111111,37.5,6.388888888888888,0.7886260925408413,6.388888888888888,Catalunya_Balears,,2011-2020,1.0
subregio_periode,wemo,Negative,Positive,episodi_calid_i_sol_sec,30,47,0,3,0.0,6.382978723404255,6.382978723404255,0.41924567114402,6.382978723404255,Catalunya_Balears,,1991-2000,0.7883715043806774
subregio,roni,La Nina,El Nino,sol_molt_sec,146,138,33,40,22.602739726027394,28.985507246376812,6.382767520349416,0.2737900994628978,6.382767520349416,Mediterrani_Central_Occidental,,,0.6248856387741432
subregio_estacio,nao,Negative,Positive,sol_molt_sec,57,44,14,8,24.561403508771928,18.181818181818183,-6.379585326953746,0.5981299301555045,6.379585326953746,Golf_Lleo,Summer,,0.9136787909462037
subregio_estacio,wemo,Negative,Positive,mes_molt_humit,48,34,4,5,8.333333333333332,14.705882352941178,6.3725490196078445,0.58167445019096,6.3725490196078445,Mediterrani_Central_Occidental,Spring,,0.9063842838316967
estacio,roni,La Nina,El Nino,episodi_calid_i_sol_sec,108,124,1,9,0.9259259259259258,7.258064516129033,6.332138590203106,0.04087224425405081,6.332138590203106,,Summer,,0.20244805239027722
estacio,wemo,Negative,Positive,episodi_calid_i_sol_sec,172,136,21,8,12.209302325581394,5.88235294117647,-6.326949384404925,0.09073235329252763,6.326949384404925,,Summer,,0.33680701388733675
periode,roni,La Nina,El Nino,episodi_fred_i_humit,120,136,12,5,10.0,3.6764705882352944,-6.323529411764706,0.07569115853877369,6.323529411764706,,,1981-1990,0.304859891138867
subregio_periode,wemo,Negative,Positive,sol_molt_humit,46,29,14,7,30.434782608695656,24.137931034482758,-6.296851574212894,0.7433536975333388,6.296851574212894,Catalunya_Balears,,2001-2010,1.0
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sec,33,43,1,4,3.0303030303030303,9.30232558139535,6.272022551092318,0.5310338359851701,6.272022551092318,Llevant_Iberic,Winter,,0.8750045296476721
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sec,33,43,1,4,3.0303030303030303,9.30232558139535,6.272022551092318,0.5310338359851701,6.272022551092318,Catalunya_Balears,Winter,,0.8750045296476721
subregio_periode,nao,Negative,Positive,episodi_fred_i_humit,48,54,3,0,6.25,0.0,-6.25,0.20135683724915532,6.25,Catalunya_Balears,,1981-1990,0.5399760814931496
subregio_estacio,roni,La Nina,El Nino,mes_molt_calid,39,37,6,8,15.384615384615385,21.62162162162162,6.237006237006238,0.685434948183985,6.237006237006238,Llevant_Iberic,Autumn,,0.9849954070199487
subregio_periode,wemo,Negative,Positive,sol_molt_sec,59,31,17,7,28.8135593220339,22.58064516129032,-6.232914160743578,0.7005491332969398,6.232914160743578,Catalunya_Balears,,2011-2020,0.9993127342618111
estacio,roni,La Nina,El Nino,mes_molt_humit,108,124,2,10,1.8518518518518516,8.064516129032258,6.212664277180406,0.06663330995501603,6.212664277180406,,Summer,,0.27799703508114215
subregio_periode,roni,La Nina,El Nino,mes_molt_fred,35,29,7,4,20.0,13.793103448275861,-6.206896551724139,0.747155673274784,6.206896551724139,Llevant_Iberic,,2001-2010,1.0
subregio_estacio,roni,La Nina,El Nino,sol_molt_humit,46,40,4,1,8.695652173913043,2.5,-6.195652173913043,0.44562409724501884,6.195652173913043,Golf_Lleo,Winter,,0.8117471818359968
subregio_estacio,roni,La Nina,El Nino,sol_molt_sec,39,37,14,11,35.8974358974359,29.72972972972973,-6.167706167706166,0.743074435787517,6.167706167706166,Mediterrani_Central_Occidental,Autumn,,1.0
subregio_periode,wemo,Negative,Positive,episodi_calid_i_sol_sec,46,29,6,2,13.043478260869565,6.896551724137931,-6.146926536731634,0.6485670036447622,6.146926536731634,Catalunya_Balears,,2001-2010,0.9556101167626623
subregio_periode,roni,La Nina,El Nino,episodi_calid_i_sec,45,24,1,2,2.2222222222222223,8.333333333333332,6.11111111111111,0.5715052260271486,6.11111111111111,Mediterrani_Central_Occidental,,2011-2020,0.9017151072564126
estacio,wemo,Negative,Positive,episodi_calid_i_sol_sec,132,172,5,17,3.787878787878788,9.883720930232558,6.09584214235377,0.07030752391087043,6.09584214235377,,Winter,,0.286146705707179
global,nao,Negative,Positive,episodi_calid_i_sec,764,788,3,51,0.3926701570680628,6.472081218274112,6.0794110612060495,1.6028745829106156e-10,6.0794110612060495,,,,2.6653514492970805e-08
subregio_periode,nao,Negative,Positive,episodi_calid_i_sec,59,33,0,2,0.0,6.0606060606060606,6.0606060606060606,0.24338799537368527,6.0606060606060606,Mediterrani_Central_Occidental,,2001-2010,0.5989505848096609
subregio_estacio,wemo,Negative,Positive,episodi_fred_i_humit,33,43,2,0,6.0606060606060606,0.0,-6.0606060606060606,0.3611815081692492,6.0606060606060606,Llevant_Iberic,Winter,,0.7273620683546819
subregio_periode,wemo,Negative,Positive,mes_molt_calid,30,47,5,5,16.666666666666664,10.638297872340425,-6.02836879432624,0.6746252630041205,6.02836879432624,Golf_Lleo,,1991-2000,0.9766962762895476
estacio,wemo,Negative,Positive,mes_molt_fred,132,172,21,17,15.909090909090908,9.883720930232558,-6.025369978858351,0.1616499093158812,6.025369978858351,,Winter,,0.4739559053997121
subregio_estacio,roni,La Nina,El Nino,mes_molt_humit,46,40,3,5,6.521739130434782,12.5,5.978260869565218,0.5620093284734795,5.978260869565218,Llevant_Iberic,Winter,,0.8988813418935269
subregio_periode,nao,Negative,Positive,sol_molt_sec,44,53,9,14,20.454545454545457,26.41509433962264,5.960548885077185,0.654590428757803,5.960548885077185,Catalunya_Balears,,1991-2000,0.9608363922750098
global,nao,Negative,Positive,mes_molt_calid,764,788,106,156,13.874345549738221,19.796954314720814,5.922608764982592,0.002317069550453332,5.922608764982592,,,,0.02809446829924665
estacio,wemo,Negative,Positive,sol_molt_humit,184,136,65,40,35.32608695652174,29.411764705882355,-5.914322250639387,0.32047882612109435,5.914322250639387,,Autumn,,0.6733526238356566
subregio_estacio,nao,Negative,Positive,mes_molt_fred,57,44,7,8,12.280701754385964,18.181818181818183,5.901116427432218,0.5859173242248641,5.901116427432218,Catalunya_Balears,Summer,,0.9099408122967404
estacio,nao,Negative,Positive,episodi_fred_i_humit,112,276,7,1,6.25,0.36231884057971014,-5.88768115942029,0.0009532612410939462,5.88768115942029,,Winter,,0.014491549736350078
subregio_periode,roni,La Nina,El Nino,episodi_calid_i_sol_sec,30,34,0,2,0.0,5.88235294117647,5.88235294117647,0.528792770346256,5.88235294117647,Mediterrani_Central_Occidental,,1981-1990,0.8750045296476721
subregio_estacio,roni,La Nina,El Nino,episodi_calid_i_sol_sec,34,30,2,0,5.88235294117647,0.0,-5.88235294117647,0.528792770346256,5.88235294117647,Mediterrani_Central_Occidental,Spring,,0.8750045296476721
subregio_estacio,wemo,Negative,Positive,episodi_fred_i_humit,48,34,0,2,0.0,5.88235294117647,5.88235294117647,0.3297329449738485,5.88235294117647,Catalunya_Balears,Spring,,0.6853734784813565
subregio_estacio,wemo,Negative,Positive,episodi_fred_i_humit,43,34,0,2,0.0,5.88235294117647,5.88235294117647,0.37343325982025377,5.88235294117647,Catalunya_Balears,Summer,,0.7392454327054006
subregio_periode,roni,La Nina,El Nino,mes_molt_humit,36,51,0,3,0.0,5.88235294117647,5.88235294117647,0.3764429618732055,5.88235294117647,Llevant_Iberic,,1991-2000,0.7426773010515444
subregio_estacio,wemo,Negative,Positive,episodi_fred_i_humit,46,34,0,2,0.0,5.88235294117647,5.88235294117647,0.34639612193797986,5.88235294117647,Llevant_Iberic,Autumn,,0.7061385042658643
subregio_estacio,wemo,Negative,Positive,mes_molt_humit,43,34,0,2,0.0,5.88235294117647,5.88235294117647,0.37343325982025377,5.88235294117647,Catalunya_Balears,Summer,,0.7392454327054006
subregio_estacio,wemo,Negative,Positive,episodi_fred_i_humit,48,34,0,2,0.0,5.88235294117647,5.88235294117647,0.3297329449738485,5.88235294117647,Mediterrani_Central_Occidental,Spring,,0.6853734784813565
subregio_periode,roni,La Nina,El Nino,mes_molt_humit,45,24,3,3,6.666666666666667,12.5,5.833333333333333,0.7109950950168737,5.833333333333333,Llevant_Iberic,,2011-2020,1.0
subregio_periode,roni,La Nina,El Nino,mes_molt_sec,45,24,12,5,26.666666666666668,20.833333333333336,-5.833333333333332,0.8085572318249512,5.833333333333332,Golf_Lleo,,2011-2020,1.0
estacio,wemo,Negative,Positive,episodi_calid_i_sol_sec,192,136,14,2,7.291666666666667,1.4705882352941175,-5.821078431372549,0.031476651552195846,5.821078431372549,,Spring,,0.1728246339941319
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sec,28,69,0,4,0.0,5.797101449275362,5.797101449275362,0.46069183914080725,5.797101449275362,Llevant_Iberic,Winter,,0.8162028930896494
subregio_estacio,nao,Negative,Positive,mes_molt_fred,40,52,10,10,25.0,19.230769230769234,-5.769230769230768,0.6817166952243184,5.769230769230768,Golf_Lleo,Spring,,0.9808630818802307
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sol_sec,43,34,5,2,11.627906976744185,5.88235294117647,-5.745554035567715,0.6371260834666268,5.745554035567715,Catalunya_Balears,Summer,,0.9443380619937694
subregio_periode,roni,La Nina,El Nino,episodi_fred_i_humit,35,29,2,0,5.714285714285714,0.0,-5.714285714285714,0.5576743146528235,5.714285714285714,Mediterrani_Central_Occidental,,2001-2010,0.8973597908527704
subregio_periode,wemo,Negative,Positive,episodi_calid_i_sol_sec,35,38,2,0,5.714285714285714,0.0,-5.714285714285714,0.43740414459244203,5.714285714285714,Golf_Lleo,,1981-1990,0.8034816617493089
subregio_periode,nao,Negative,Positive,mes_molt_calid,44,53,5,3,11.363636363636363,5.660377358490567,-5.703259005145797,0.5183701054838814,5.703259005145797,Mediterrani_Central_Occidental,,1991-2000,0.8681766946521409
subregio_estacio,nao,Negative,Positive,episodi_fred_i_humit,28,69,2,1,7.142857142857142,1.4492753623188406,-5.6935817805383016,0.4118726887815799,5.6935817805383016,Catalunya_Balears,Winter,,0.779544406084161
subregio_periode,nao,Negative,Positive,episodi_calid_i_sec,44,53,0,3,0.0,5.660377358490567,5.660377358490567,0.3105319935550254,5.660377358490567,Catalunya_Balears,,1991-2000,0.6640119422767203
subregio_estacio,roni,La Nina,El Nino,episodi_calid_i_sol_sec,46,40,2,4,4.3478260869565215,10.0,5.6521739130434785,0.5472174663184937,5.6521739130434785,Catalunya_Balears,Winter,,0.8896105178697299
subregio_estacio,wemo,Negative,Positive,mes_molt_sec,46,34,8,4,17.391304347826086,11.76470588235294,-5.626598465473146,0.7039199661824355,5.626598465473146,Mediterrani_Central_Occidental,Autumn,,1.0
estacio,wemo,Negative,Positive,sol_molt_sec,172,136,40,24,23.25581395348837,17.647058823529413,-5.608755129958959,0.28763535185669253,5.608755129958959,,Summer,,0.635308443190114
estacio,roni,La Nina,El Nino,episodi_fred_i_humit,136,120,11,3,8.088235294117647,2.5,-5.588235294117648,0.09161143034274832,5.588235294117648,,Spring,,0.33745476240176914
subregio,nao,Negative,Positive,episodi_calid_i_sec,191,197,0,11,0.0,5.583756345177665,5.583756345177665,0.0026374174380410786,5.583756345177665,Catalunya_Balears,,,0.03069953897879816
periode,nao,Negative,Positive,episodi_calid_i_sec,176,212,1,13,0.5681818181818182,6.132075471698113,5.563893653516295,0.007996174037777231,5.563893653516295,,,1991-2000,0.06858199012454265
estacio,wemo,Negative,Positive,mes_molt_sec,184,136,29,29,15.760869565217392,21.323529411764707,5.562659846547313,0.25840578894097366,5.562659846547313,,Autumn,,0.6106214718297124
periode,roni,La Nina,El Nino,mes_molt_sec,180,96,20,16,11.11111111111111,16.666666666666664,5.555555555555555,0.26372552610228556,5.555555555555555,,,2011-2020,0.612727569626867
subregio_periode,roni,La Nina,El Nino,episodi_calid_i_sec,45,24,5,4,11.11111111111111,16.666666666666664,5.555555555555555,0.7814977400208473,5.555555555555555,Golf_Lleo,,2011-2020,1.0
subregio_periode,nao,Negative,Positive,episodi_calid_i_sol_sec,48,54,0,3,0.0,5.555555555555555,5.555555555555555,0.2843935997762589,5.555555555555555,Golf_Lleo,,1981-1990,0.634189802325795
periode,wemo,Negative,Positive,episodi_fred_i_humit,120,188,1,12,0.8333333333333334,6.382978723404255,5.549645390070921,0.03829405032197151,5.549645390070921,,,1991-2000,0.1950743026705743
subregio_estacio,wemo,Negative,Positive,sol_molt_sec,46,34,12,7,26.08695652173913,20.588235294117645,-5.498721227621484,0.7599149093876312,5.498721227621484,Catalunya_Balears,Autumn,,1.0
subregio_estacio,nao,Negative,Positive,mes_molt_fred,66,32,16,6,24.242424242424242,18.75,-5.492424242424243,0.7241201000562405,5.492424242424243,Golf_Lleo,Autumn,,1.0
subregio_estacio,roni,La Nina,El Nino,mes_molt_humit,34,30,3,1,8.823529411764707,3.3333333333333335,-5.4901960784313735,0.6979738522659524,5.4901960784313735,Llevant_Iberic,Spring,,0.9968608147700228
estacio,wemo,Negative,Positive,mes_molt_humit,172,136,2,9,1.1627906976744187,6.61764705882353,5.454856361149111,0.02429227384858959,5.454856361149111,,Summer,,0.14650884331480976
subregio_estacio,roni,La Nina,El Nino,episodi_calid_i_sec,39,37,0,2,0.0,5.405405405405405,5.405405405405405,0.4505036617753728,5.405405405405405,Llevant_Iberic,Autumn,,0.8131811762840583
subregio_estacio,wemo,Negative,Positive,mes_molt_fred,43,34,4,5,9.30232558139535,14.705882352941178,5.403556771545828,0.7071336387350425,5.403556771545828,Llevant_Iberic,Summer,,1.0
periode,roni,La Nina,El Nino,sol_molt_humit,144,204,36,40,25.0,19.607843137254903,-5.392156862745098,0.2857979510401826,5.392156862745098,,,1991-2000,0.634189802325795
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sol_sec,48,34,4,1,8.333333333333332,2.941176470588235,-5.3921568627450975,0.5913188096405224,5.3921568627450975,Llevant_Iberic,Spring,,0.9099408122967404
subregio_estacio,roni,La Nina,El Nino,mes_molt_sec,46,40,1,3,2.1739130434782608,7.5,5.326086956521739,0.5114719839343952,5.326086956521739,Llevant_Iberic,Winter,,0.864489405281359
subregio_periode,nao,Negative,Positive,episodi_calid_i_sec,48,54,1,4,2.083333333333333,7.4074074074074066,5.324074074074074,0.43323615411448313,5.324074074074074,Golf_Lleo,,1981-1990,0.8004553704591403
subregio_periode,wemo,Negative,Positive,episodi_fred_i_humit,35,38,0,2,0.0,5.263157894736842,5.263157894736842,0.5101385212078131,5.263157894736842,Llevant_Iberic,,1981-1990,0.8643395031817969
subregio_periode,wemo,Negative,Positive,episodi_fred_i_humit,35,38,0,2,0.0,5.263157894736842,5.263157894736842,0.5101385212078131,5.263157894736842,Mediterrani_Central_Occidental,,1981-1990,0.8643395031817969
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sol_sec,57,44,3,0,5.263157894736842,0.0,-5.263157894736842,0.3401587082158339,5.263157894736842,Mediterrani_Central_Occidental,Summer,,0.6995490041753191
subregio_periode,wemo,Negative,Positive,episodi_fred_i_humit,35,38,0,2,0.0,5.263157894736842,5.263157894736842,0.5101385212078131,5.263157894736842,Catalunya_Balears,,1981-1990,0.8643395031817969
subregio_periode,roni,La Nina,El Nino,mes_molt_humit,35,29,3,4,8.571428571428571,13.793103448275861,5.22167487684729,0.7917865298306163,5.22167487684729,Llevant_Iberic,,2001-2010,1.0
subregio_periode,wemo,Negative,Positive,mes_molt_sec,30,47,1,4,3.3333333333333335,8.51063829787234,5.177304964539007,0.6708975064665743,5.177304964539007,Catalunya_Balears,,1991-2000,0.9737215679888933
subregio_estacio,wemo,Negative,Positive,mes_molt_fred,33,43,4,3,12.121212121212121,6.976744186046512,-5.14446793516561,0.7124545268502307,5.14446793516561,Catalunya_Balears,Winter,,1.0
subregio_estacio,wemo,Negative,Positive,sol_molt_sec,43,34,6,3,13.953488372093023,8.823529411764707,-5.129958960328317,0.7349099806705535,5.129958960328317,Llevant_Iberic,Summer,,1.0
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sec,28,69,1,6,3.571428571428571,8.695652173913043,5.124223602484472,0.6521191098061598,5.124223602484472,Golf_Lleo,Winter,,0.9596291325086853
subregio_estacio,roni,La Nina,El Nino,episodi_calid_i_sol_sec,34,30,4,2,11.76470588235294,6.666666666666667,-5.098039215686274,0.7882735575835551,5.098039215686274,Golf_Lleo,Spring,,1.0
subregio_estacio,roni,La Nina,El Nino,mes_molt_fred,34,30,4,2,11.76470588235294,6.666666666666667,-5.098039215686274,0.7882735575835551,5.098039215686274,Llevant_Iberic,Spring,,1.0
subregio_estacio,wemo,Negative,Positive,mes_molt_humit,33,43,6,10,18.181818181818183,23.25581395348837,5.073995771670189,0.799529360634481,5.073995771670189,Golf_Lleo,Winter,,1.0
subregio,roni,La Nina,El Nino,mes_molt_humit,146,138,37,28,25.34246575342466,20.28985507246377,-5.052610680960889,0.38337039176573817,5.052610680960889,Golf_Lleo,,,0.7499884638912928
subregio,wemo,Negative,Positive,mes_molt_sec,170,145,9,15,5.294117647058823,10.344827586206897,5.0507099391480725,0.14128077295179492,5.0507099391480725,Catalunya_Balears,,,0.44809487661005254
estacio,roni,La Nina,El Nino,mes_molt_sec,136,120,9,14,6.61764705882353,11.666666666666666,5.049019607843137,0.23374455456462537,5.049019607843137,,Spring,,0.5826095535615073
subregio_estacio,roni,La Nina,El Nino,sol_molt_sec,27,31,3,5,11.11111111111111,16.129032258064516,5.017921146953405,0.8641406084472035,5.017921146953405,Mediterrani_Central_Occidental,Summer,,1.0
global,nao,Negative,Positive,mes_molt_fred,764,788,144,109,18.848167539267017,13.83248730964467,-5.015680229622347,0.009170360763018134,5.015680229622347,,,,0.07412708283439658
subregio,roni,La Nina,El Nino,mes_molt_humit,146,138,20,12,13.698630136986301,8.695652173913043,-5.002977963073257,0.2522306237173415,5.002977963073257,Mediterrani_Central_Occidental,,,0.6028674455995595
