ambit,teleconnexio,variable,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,subregio,estacio,periode,pearson_q_fdr,spearman_q_fdr
subregio_periode,roni,anomalia_sst,120,0.14522209028552735,0.11351748369772766,0.19314179022518696,0.034552823219652286,0.14522209028552735,0.19314179022518696,Golf_Lleo,,2001-2010,0.2831653985610137,0.12245536876427272
subregio_periode,nao,evaporacio_potencial,120,0.14514510223011212,0.1137110217487143,0.14318207074192854,0.11873300366969937,0.14514510223011212,0.14318207074192854,Llevant_Iberic,,1991-2000,0.2833331106695539,0.29262627812822894
subregio_estacio_periode,roni,vent_v10,30,-0.14505358391578424,0.4443963987957483,-0.10702367739811615,0.5734992700565288,0.14505358391578424,0.10702367739811615,Golf_Lleo,Spring,1991-2000,0.6657623951996229,0.776085309640859
estacio_periode,wemo,precipitacio_mm_dia,120,0.1449801943077765,0.11412644220451888,0.1176380891102647,0.20067863568204575,0.1449801943077765,0.1176380891102647,,Summer,2011-2020,0.28401437296852483,0.4209627637221666
estacio,roni,anomalia_temperatura,480,-0.14491988055539254,0.001454664397878335,-0.1510761989757927,0.000899011869314505,0.14491988055539254,0.1510761989757927,,Spring,,0.009549219242089726,0.006498880982996422
subregio_periode,nao,anomalia_sst,120,0.1448864514978261,0.11436311549184452,0.1266544548954146,0.16805947996511422,0.1448864514978261,0.1266544548954146,Catalunya_Balears,,1981-1990,0.2842496656798124,0.37056057961838706
estacio_periode,wemo,vent_v10,120,-0.14478301062813625,0.11462471594708241,-0.0960812984427292,0.2965230207311139,0.14478301062813625,0.0960812984427292,,Winter,2001-2010,0.28466402966990667,0.5429167300539163
subregio_estacio_periode,wemo,vent_v10,30,-0.14476529898304888,0.4453118736501994,-0.09101023812321982,0.6324388647855431,0.14476529898304888,0.09101023812321982,Mediterrani_Central_Occidental,Spring,1991-2000,0.6666345413925141,0.8099537222440254
estacio_periode,nao,velocitat_vent,120,0.144658449211309,0.11494034659781521,0.1260188476723031,0.17022153053126934,0.144658449211309,0.1260188476723031,,Winter,1991-2000,0.285091844212515,0.37356590460410244
subregio_estacio_periode,wemo,vent_v10,30,-0.14455760717142452,0.4459720469692597,-0.19801980320553594,0.2942035676092091,0.14455760717142452,0.19801980320553594,Catalunya_Balears,Spring,2011-2020,0.6674562937928555,0.5409811234003232
subregio_estacio,wemo,humitat_sol_capa2,120,0.14451871538453168,0.11529522600200266,0.0957282231471127,0.2983098130256094,0.14451871538453168,0.0957282231471127,Llevant_Iberic,Summer,,0.2857378587410227,0.5443609726744697
subregio_estacio,wemo,precipitacio_mm_dia,120,0.1442989802672736,0.11585500305708137,0.169495645475375,0.0642109787588991,0.1442989802672736,0.169495645475375,Mediterrani_Central_Occidental,Spring,,0.2868881627496856,0.1903487512615586
estacio_periode,nao,humitat_sol_capa1,120,-0.14411689511073458,0.11632046245058761,-0.16710334893344903,0.06811967224723393,0.14411689511073458,0.16710334893344903,,Autumn,1981-1990,0.28780320606330956,0.1982143712334644
periode,nao,anomalia_temperatura,480,0.14410636058911105,0.0015480695440403603,0.1515108243437083,0.0008683830200727974,0.14410636058911105,0.1515108243437083,,,2011-2020,0.010063290643815993,0.006307866973894412
subregio_estacio_periode,roni,velocitat_vent,30,0.14401797665533206,0.4476897876708322,0.17894175409515933,0.3440849249075492,0.14401797665533206,0.17894175409515933,Llevant_Iberic,Winter,1991-2000,0.6688646980296576,0.5897769948517879
subregio_estacio_periode,nao,vent_u10,30,-0.1439818489811498,0.44780491533085576,-0.20536211051540415,0.2762972929965238,0.1439818489811498,0.20536211051540415,Llevant_Iberic,Autumn,2001-2010,0.6688646980296576,0.5197841225178894
subregio,nao,temperatura_mitjana,480,-0.14391425568357008,0.0015709152565071623,-0.15581720217073117,0.0006129240918347108,0.14391425568357008,0.15581720217073117,Golf_Lleo,,,0.010181196946097239,0.004714800706420852
subregio_periode,wemo,pressio_nivell_mar,120,-0.1438942962926879,0.11689145478847701,-0.13292866720019442,0.14779879819439987,0.1438942962926879,0.13292866720019442,Golf_Lleo,,2011-2020,0.2885021508559696,0.33851807111782933
estacio_periode,wemo,temperatura_superficie_mar,120,-0.1438112940206577,0.11710492076009935,-0.04132065677278083,0.6540819119223665,0.1438112940206577,0.04132065677278083,,Summer,1981-1990,0.28879425327739244,0.822572096318214
subregio_estacio_periode,nao,humitat_sol_capa2,30,0.1436220746699307,0.4489522714656127,0.19334742582652892,0.3059726128177192,0.1436220746699307,0.19334742582652892,Llevant_Iberic,Autumn,1991-2000,0.6697794671049112,0.5516333163780995
estacio_periode,nao,anomalia_precipitacio_mensual_mm,120,-0.14358650896565356,0.1176845422032705,-0.06415612232194966,0.4863307266800548,0.14358650896565356,0.06415612232194966,,Spring,2001-2010,0.2897444617232757,0.709206395646725
subregio_estacio_periode,roni,vent_v10,30,0.1434150327506024,0.44961326288111436,-0.00690115915259361,0.9711281448144011,0.1434150327506024,0.00690115915259361,Catalunya_Balears,Autumn,1991-2000,0.6700833037037824,0.9890967355094902
subregio_estacio_periode,nao,vent_u10,30,-0.14336415333383165,0.4497757776940208,-0.11925687024513175,0.5302084563778034,0.14336415333383165,0.11925687024513175,Llevant_Iberic,Spring,2001-2010,0.6700833037037824,0.7420692181634758
estacio_periode,nao,velocitat_vent,120,0.14336306524976963,0.11826290512543174,0.16381894313642575,0.07379828318293574,0.14336306524976963,0.16381894313642575,,Spring,1981-1990,0.29081042243958627,0.20965421358788563
estacio_periode,roni,humitat_sol_capa1,120,0.14321294369361862,0.11865271494757852,0.14378206130509538,0.11718017362034641,0.14321294369361862,0.14378206130509538,,Winter,1981-1990,0.29141067936368037,0.28945287843642586
periode,nao,anomalia_sst,480,0.14318876919904866,0.0016600113829480156,0.12912032246417987,0.004605883149357586,0.14318876919904866,0.12912032246417987,,,1981-1990,0.010698247365937802,0.025946089777855463
subregio_estacio_periode,roni,temperatura_superficie_mar,30,0.14307936461143084,0.4506860071231206,0.16406631324264448,0.38630580562188216,0.14307936461143084,0.16406631324264448,Mediterrani_Central_Occidental,Winter,2011-2020,0.6711630783665236,0.6249217669806667
periode,wemo,vent_v10,480,-0.14301701129772065,0.0016817723454625305,-0.1082416772707954,0.017680275208614586,0.14301701129772065,0.1082416772707954,,,1981-1990,0.010803676737446663,0.07445624461888477
estacio_periode,wemo,temperatura_mitjana,120,-0.1428725321291632,0.11954032105154261,-0.049326273423006786,0.5926412984762581,0.1428725321291632,0.049326273423006786,,Summer,1981-1990,0.2929909829694672,0.7856909029310882
subregio_estacio_periode,nao,humitat_sol_capa2,30,-0.14282386618039228,0.4515034584758489,-0.21248192366436722,0.25961937459907447,0.14282386618039228,0.21248192366436722,Llevant_Iberic,Autumn,1981-1990,0.6716162808821053,0.495614459940963
subregio_estacio_periode,roni,vent_v10,30,-0.142797070229549,0.45158923636104226,-0.15722616444340806,0.40668013909895545,0.142797070229549,0.15722616444340806,Golf_Lleo,Spring,1981-1990,0.6716162808821053,0.646721663025108
subregio_estacio_periode,wemo,temperatura_mitjana,30,-0.1427234849345896,0.45182483881081115,-0.09746328679210338,0.6083935989884535,0.1427234849345896,0.09746328679210338,Mediterrani_Central_Occidental,Summer,1991-2000,0.6716162808821053,0.7952436643778068
subregio_estacio_periode,nao,temperatura_superficie_mar,30,-0.14270444182133174,0.4518858209868432,-0.1870967741935484,0.3221715592265608,0.14270444182133174,0.1870967741935484,Golf_Lleo,Spring,1981-1990,0.6716162808821053,0.5668707786977609
subregio_estacio,roni,anomalia_precipitacio_mensual_mm,120,0.14260804117395412,0.1202335062371187,0.08236694152085139,0.3711285532854222,0.14260804117395412,0.08236694152085139,Catalunya_Balears,Summer,,0.294569635533978,0.6100743341678173
estacio,nao,evaporacio_potencial,480,-0.1425588454992141,0.0017411057743722798,-0.10923856559645494,0.016655486355829825,0.1425588454992141,0.10923856559645494,,Winter,,0.01109160592940024,0.07121961818166779
estacio_periode,nao,precipitacio_mensual_mm,120,-0.14237402475509145,0.12084940981592936,-0.0755947030565607,0.4118707820537209,0.14237402475509145,0.0755947030565607,,Autumn,2001-2010,0.2957813662849744,0.6506647425809178
subregio_estacio,roni,vent_v10,120,0.14236394809666622,0.12087598502179288,0.14654151265145482,0.11024028644864795,0.14236394809666622,0.14654151265145482,Llevant_Iberic,Autumn,,0.2957813662849744,0.27698564434333656
subregio_estacio,wemo,temperatura_superficie_mar,120,-0.14224953274418994,0.12117804975235848,-0.14276065519646497,0.11983315305446303,0.14224953274418994,0.14276065519646497,Catalunya_Balears,Autumn,,0.296014658454742,0.2938287365454753
subregio_estacio_periode,wemo,anomalia_precipitacio_mm_dia,30,0.14210967065106764,0.4537926821857772,0.2247441088128411,0.23247116860864991,0.14210967065106764,0.2247441088128411,Mediterrani_Central_Occidental,Autumn,2001-2010,0.6739114637629907,0.4617103646646473
subregio_estacio_periode,wemo,anomalia_humitat_sol_capa1,30,-0.1420826632158267,0.45387937084437424,-0.046496106785317015,0.8072462140105009,0.1420826632158267,0.046496106785317015,Catalunya_Balears,Spring,1981-1990,0.6739114637629907,0.9152335599254976
subregio_periode,roni,anomalia_temperatura,120,0.14206947852313012,0.12165458591765961,0.14990622722785285,0.10221676124433163,0.14206947852313012,0.14990622722785285,Catalunya_Balears,,2001-2010,0.2968720871199966,0.2629419354658156
subregio_estacio_periode,wemo,anomalia_sst,30,-0.1420369094695638,0.45402625169065564,-0.07007786429365963,0.7128914578943151,0.1420369094695638,0.07007786429365963,Catalunya_Balears,Summer,2001-2010,0.6739627684670791,0.8606335507778452
estacio_periode,roni,humitat_sol_capa2,120,-0.1419573472536603,0.12195208561399616,-0.11490476631363747,0.21141372656144422,0.1419573472536603,0.11490476631363747,,Spring,1981-1990,0.29744411125364917,0.4342630466856095
subregio_estacio_periode,wemo,evaporacio_potencial,30,0.14188004732732126,0.4545300102469981,0.21670931272156405,0.25003549660830054,0.14188004732732126,0.21670931272156405,Golf_Lleo,Summer,1981-1990,0.674483693230118,0.483587108616462
subregio_estacio_periode,nao,evaporacio_potencial,30,0.14185763559044784,0.45460200923709954,0.1484036053236994,0.43383286687140227,0.14185763559044784,0.1484036053236994,Catalunya_Balears,Autumn,2001-2010,0.674483693230118,0.6701483503856697
estacio_periode,wemo,vent_v10,120,0.1417770888330774,0.12243151240064257,0.16279898582242855,0.07563752478228679,0.1417770888330774,0.16279898582242855,,Summer,1991-2000,0.2983753606632475,0.21326369769441764
subregio_estacio_periode,nao,anomalia_temperatura,30,0.14177492877074915,0.454867762202324,-0.0011123470522803117,0.9953454226627734,0.14177492877074915,0.0011123470522803117,Golf_Lleo,Spring,1991-2000,0.6747111429453508,0.9980067740602674
subregio_estacio_periode,roni,vent_u10,30,-0.14168998761283977,0.45514078060294977,-0.1938441028936992,0.30470773880235624,0.14168998761283977,0.1938441028936992,Mediterrani_Central_Occidental,Summer,2011-2020,0.6748419520499899,0.5506816379168188
subregio_estacio_periode,nao,precipitacio_mm_dia,30,-0.141636494581216,0.4553127629892207,-0.03938146648020209,0.8363100794623869,0.141636494581216,0.03938146648020209,Catalunya_Balears,Spring,2001-2010,0.6748419520499899,0.9294254990040476
subregio,wemo,temperatura_superficie_mar,480,-0.14160244969434302,0.0018711902352759283,-0.12321422986878358,0.006876722762029073,0.14160244969434302,0.12321422986878358,Golf_Lleo,,,0.011842976172632457,0.03609828221537571
estacio_periode,nao,vent_u10,120,-0.14158209053710563,0.12295177804511281,-0.11017451942073113,0.23094836057741552,0.14158209053710563,0.11017451942073113,,Autumn,2011-2020,0.2992741047751225,0.460059834501583
subregio_estacio,roni,humitat_sol_capa2,120,-0.1414010949207797,0.12343620773569446,-0.07604814343162247,0.40906370749997295,0.1414010949207797,0.07604814343162247,Llevant_Iberic,Summer,,0.29968432122994676,0.648964104970872
estacio_periode,roni,pressio_nivell_mar,120,0.1413698853643045,0.12351988773360972,0.056087260016299205,0.5428867655402299,0.1413698853643045,0.056087260016299205,,Summer,1981-1990,0.29968432122994676,0.7528813581172428
subregio_estacio,wemo,temperatura_superficie_mar,120,-0.141297620630947,0.12371381391053382,-0.13636766144256235,0.13750564291101328,0.141297620630947,0.13636766144256235,Llevant_Iberic,Autumn,,0.3000335018040432,0.3237761868076644
subregio_estacio_periode,wemo,evaporacio_potencial,30,0.14127150532898844,0.456487141511432,0.14441477883122167,0.44642634955050575,0.14127150532898844,0.14441477883122167,Golf_Lleo,Summer,1991-2000,0.6757766713714759,0.681615436994493
estacio_periode,roni,precipitacio_mensual_mm,120,-0.14120303956884617,0.12396798147727382,-0.19414080587000213,0.0336112300186698,0.14120303956884617,0.19414080587000213,,Autumn,2001-2010,0.30040706335365225,0.12018318242670965
subregio_estacio_periode,nao,humitat_sol_capa1,30,-0.14113091736344768,0.45693992212684725,-0.08476084538375972,0.6560810771678738,0.14113091736344768,0.08476084538375972,Catalunya_Balears,Summer,1991-2000,0.6762581459599247,0.8240499189883279
subregio_estacio_periode,roni,evaporacio_potencial,30,0.14110053703911396,0.45703779697791586,0.0894193553739883,0.6384249337550251,0.14110053703911396,0.0894193553739883,Catalunya_Balears,Winter,1981-1990,0.6762581459599247,0.8120732674433221
subregio_periode,roni,anomalia_precipitacio_mm_dia,120,0.14108281274264986,0.12429164732198561,0.09860668587336355,0.2839492915019385,0.14108281274264986,0.09860668587336355,Golf_Lleo,,1981-1990,0.3010697956931424,0.5284416094949227
estacio,nao,anomalia_sst,480,0.14103443291279194,0.0019526020779325256,0.13054465498033596,0.0041713802810603145,0.14103443291279194,0.13054465498033596,,Autumn,,0.012280516213412111,0.02376854861003028
subregio_estacio,roni,humitat_sol_capa2,120,0.14098774264193256,0.12454804855749727,0.1443691627212549,0.11567598391234975,0.14098774264193256,0.1443691627212549,Golf_Lleo,Autumn,,0.30120447051389904,0.28679996011326386
subregio_estacio_periode,roni,precipitacio_mm_dia,30,0.1409023584709648,0.4576765325495583,0.15429246824895076,0.41560072893164574,0.1409023584709648,0.15429246824895076,Llevant_Iberic,Spring,1991-2000,0.6764397626441292,0.654833081299862
subregio_estacio_periode,roni,precipitacio_mensual_mm,30,0.14085911358820796,0.4578159750465522,0.154961366232689,0.413557235334532,0.14085911358820796,0.154961366232689,Llevant_Iberic,Spring,1991-2000,0.6764397626441292,0.6529939752793387
subregio_estacio_periode,roni,temperatura_mitjana,30,0.14085260019234525,0.4578369793496348,0.181961419976564,0.335868240002879,0.14085260019234525,0.181961419976564,Mediterrani_Central_Occidental,Summer,1981-1990,0.6764397626441292,0.5800833160671486
estacio_periode,wemo,precipitacio_mensual_mm,120,0.1407698252776017,0.1251373017155483,0.11206473446314559,0.22299564795129773,0.1407698252776017,0.11206473446314559,,Summer,2011-2020,0.30202372445324027,0.44976941673577114
subregio_estacio,roni,anomalia_precipitacio_mm_dia,120,0.1407693842265982,0.1251384964984592,0.08203309197953824,0.37307721042622793,0.1407693842265982,0.08203309197953824,Catalunya_Balears,Summer,,0.30202372445324027,0.6124386491265028
estacio_periode,roni,anomalia_precipitacio_mensual_mm,120,-0.14068618387432633,0.12536403874484817,-0.11395190080978711,0.21525074008212397,0.14068618387432633,0.11395190080978711,,Winter,1991-2000,0.30244641434221514,0.43955864237272396
estacio_periode,wemo,anomalia_temperatura,120,-0.14056621864740226,0.12568979487280377,-0.16133541332608137,0.07834104705775537,0.14056621864740226,0.16133541332608137,,Summer,2011-2020,0.303085486747999,0.2185245385153567
subregio_periode,roni,anomalia_sst,120,0.14055144271348127,0.12572996275262827,0.1759629710956786,0.05455165811637,0.14055144271348127,0.1759629710956786,Catalunya_Balears,,2001-2010,0.303085486747999,0.16889058240362229
subregio,wemo,anomalia_temperatura,480,-0.14049713191932628,0.0020325822083745795,-0.1268446021536033,0.005385388618812012,0.14049713191932628,0.1268446021536033,Llevant_Iberic,,,0.012721608926646316,0.029455179318935345
subregio_periode,wemo,vent_v10,120,0.14047782397197311,0.12593023999060718,0.11253759137640751,0.2210368151443241,0.14047782397197311,0.11253759137640751,Llevant_Iberic,,1981-1990,0.3033245443370707,0.44729203739154966
periode,roni,anomalia_temperatura,480,0.14043012044885647,0.0020427646648605233,0.16144266487287626,0.00038357960343026685,0.14043012044885647,0.16144266487287626,,,2001-2010,0.01276727915537827,0.003087190859449016
estacio_periode,roni,temperatura_mitjana,120,0.1403869535547906,0.12617778802288399,0.1642454088902903,0.07304003792637699,0.1403869535547906,0.1642454088902903,,Winter,2011-2020,0.30369227188440884,0.20779527148329158
estacio_periode,wemo,precipitacio_mm_dia,120,0.1403846240416346,0.12618413896797187,0.04658305882196294,0.6134007701845596,0.1403846240416346,0.04658305882196294,,Summer,2001-2010,0.30369227188440884,0.7988634199692977
subregio_estacio_periode,nao,velocitat_vent,30,0.14031778854906105,0.45956337505792233,0.2324805339265851,0.21635987028589618,0.14031778854906105,0.2324805339265851,Llevant_Iberic,Summer,1991-2000,0.6780301890844742,0.4409508225935384
subregio_estacio_periode,wemo,anomalia_precipitacio_mensual_mm,30,0.14031039701918885,0.45958725935671446,0.21495327634970743,0.25398782256006835,0.14031039701918885,0.21495327634970743,Mediterrani_Central_Occidental,Autumn,2001-2010,0.6780301890844742,0.48791664776586446
subregio_estacio_periode,nao,humitat_sol_capa1,30,-0.14018685248423113,0.4599865668664417,0.009121245828698554,0.9618460173378265,0.14018685248423113,0.009121245828698554,Golf_Lleo,Summer,1991-2000,0.6780301890844742,0.9841273607680233
subregio_estacio_periode,roni,pressio_nivell_mar,30,-0.14012778749327126,0.46017753527496913,-0.17876228385589257,0.34457705971538716,0.14012778749327126,0.17876228385589257,Catalunya_Balears,Autumn,1991-2000,0.6780301890844742,0.5903661788384702
subregio_estacio_periode,nao,evaporacio_potencial,30,0.14010725979819766,0.46024391505519974,0.16598064403520205,0.3807111299616501,0.14010725979819766,0.16598064403520205,Mediterrani_Central_Occidental,Autumn,2001-2010,0.6780301890844742,0.6193781940807757
subregio_estacio_periode,nao,vent_u10,30,0.14002947125964807,0.46049550341987205,0.19777530589543937,0.2948122070605396,0.14002947125964807,0.19777530589543937,Golf_Lleo,Summer,1981-1990,0.6780301890844742,0.5416023399764965
subregio_estacio,roni,humitat_sol_capa1,120,-0.13994062907117816,0.12739909474390484,-0.15633348007456352,0.08817143616627499,0.13994062907117816,0.15633348007456352,Llevant_Iberic,Spring,,0.3052693963512097,0.2372325636760762
subregio_periode,wemo,anomalia_precipitacio_mm_dia,120,0.13970265783424857,0.12805397118888595,0.08521949900104418,0.3547336812495515,0.13970265783424857,0.08521949900104418,Mediterrani_Central_Occidental,,2011-2020,0.3061051104116796,0.5995916562354706
subregio_estacio_periode,roni,anomalia_temperatura,30,-0.139669754723966,0.4616598651647121,-0.1662213367074218,0.38001104585271606,0.139669754723966,0.1662213367074218,Golf_Lleo,Spring,2001-2010,0.6790780071067106,0.6187425441292528
subregio_estacio_periode,roni,humitat_sol_capa1,30,0.13958185919063767,0.4619446091321461,0.1322621388854754,0.48597947159839816,0.13958185919063767,0.1322621388854754,Catalunya_Balears,Spring,2001-2010,0.6793049654344705,0.7091140149782074
subregio_estacio_periode,roni,temperatura_mitjana,30,0.1395522367706166,0.46204059398967906,0.16298384856796533,0.3894902125398102,0.1395522367706166,0.16298384856796533,Catalunya_Balears,Summer,1981-1990,0.6793049654344705,0.6278724543898069
estacio_periode,wemo,anomalia_sst,120,-0.1395328397729748,0.12852287359016362,-0.16590350722452077,0.07015157294112481,0.1395328397729748,0.16590350722452077,,Winter,1981-1990,0.30675917050496515,0.20206886108821356
estacio_periode,roni,precipitacio_mm_dia,120,-0.13944261708820366,0.12877253218430093,-0.18972756560748574,0.037940390775720506,0.13944261708820366,0.18972756560748574,,Autumn,2001-2010,0.30721081236811354,0.13097948484138264
subregio_estacio,roni,precipitacio_mensual_mm,120,0.13941788687762505,0.12884102900110145,0.08525334901345459,0.35454188202153597,0.13941788687762505,0.08525334901345459,Catalunya_Balears,Summer,,0.3072520564414184,0.5995634983453259
subregio_estacio_periode,roni,precipitacio_mm_dia,30,0.1393386069429484,0.46273312537941796,0.17809442974435122,0.34641214376806323,0.1393386069429484,0.17809442974435122,Llevant_Iberic,Autumn,1991-2000,0.6798233967376366,0.5910749193004236
subregio_estacio_periode,nao,humitat_sol_capa1,30,-0.13928902347964014,0.4628939400522133,-0.1581757508342603,0.4038160160187871,0.13928902347964014,0.1581757508342603,Mediterrani_Central_Occidental,Spring,1981-1990,0.6798931800032508,0.6442159255816865
subregio_estacio_periode,wemo,evaporacio_potencial,30,-0.13903944390995404,0.46370385172340106,-0.29947714057826,0.10788943268117668,0.13903944390995404,0.29947714057826,Catalunya_Balears,Autumn,2011-2020,0.680916081825846,0.27267758891620053
subregio_estacio_periode,roni,humitat_sol_capa2,30,0.13894601010102314,0.46400724597235327,0.11095032242060157,0.559432475859201,0.13894601010102314,0.11095032242060157,Golf_Lleo,Winter,2001-2010,0.6811948803117494,0.7646642167331404
subregio_periode,wemo,evaporacio_potencial,120,-0.13883599229398977,0.13046081677571092,-0.14980883241468418,0.10244237734884648,0.13883599229398977,0.14980883241468418,Llevant_Iberic,,2001-2010,0.31037466322532337,0.2632138969570097
subregio_periode,roni,precipitacio_mm_dia,120,0.1387720735554775,0.13063969036866369,0.11752322666291012,0.20112169818766223,0.1387720735554775,0.11752322666291012,Golf_Lleo,,1981-1990,0.3106770282251217,0.4214915086014577
subregio_estacio_periode,roni,temperatura_superficie_mar,30,0.1387579400672921,0.4646182555579982,0.11274076028562686,0.5530714240717344,0.1387579400672921,0.11274076028562686,Golf_Lleo,Autumn,1981-1990,0.6814249653747224,0.7598572575507397
subregio_estacio,wemo,temperatura_mitjana,120,-0.1387390289547568,0.13073223775339318,-0.14117716516290738,0.12403758376475454,0.1387390289547568,0.14117716516290738,Llevant_Iberic,Summer,,0.3107739407766874,0.30142790708324313
subregio_estacio_periode,nao,temperatura_superficie_mar,30,0.13871437128567593,0.46475986392808744,0.09010011123470522,0.6358606747631232,0.13871437128567593,0.09010011123470522,Mediterrani_Central_Occidental,Summer,1991-2000,0.6814660761408906,0.8109615716905428
subregio_estacio_periode,roni,evaporacio_potencial,30,0.1386778418770813,0.4648786102348608,0.1329322985520692,0.4837527170414085,0.1386778418770813,0.1329322985520692,Catalunya_Balears,Summer,1991-2000,0.681473652921858,0.7082170196166641
subregio_estacio_periode,wemo,humitat_sol_capa1,30,0.13856087407852377,0.46525894524291384,0.14307966531352162,0.45068504551242056,0.13856087407852377,0.14307966531352162,Golf_Lleo,Spring,1991-2000,0.6817503626646659,0.6850090530038124
estacio_periode,nao,anomalia_precipitacio_mm_dia,120,-0.13853495865443674,0.1313048863396295,-0.0649483448029616,0.48095266886552274,0.13853495865443674,0.0649483448029616,,Spring,2001-2010,0.3118880910680036,0.7076260903301729
subregio_estacio,wemo,humitat_sol_capa2,120,0.13842598933653405,0.13161145410597302,0.1029997760643708,0.2629369147554961,0.13842598933653405,0.1029997760643708,Catalunya_Balears,Summer,,0.3124925700972846,0.5008322185818973
subregio_estacio_periode,roni,temperatura_superficie_mar,30,0.13842255443637266,0.4657089192748966,0.06067387340286096,0.7501079111798068,0.13842255443637266,0.06067387340286096,Llevant_Iberic,Summer,2011-2020,0.6817503626646659,0.886303164056487
subregio_estacio_periode,wemo,anomalia_precipitacio_mensual_mm,30,-0.13838015730646852,0.46584688908727917,0.0520636336517926,0.7846745682313393,0.13838015730646852,0.0520636336517926,Golf_Lleo,Winter,1991-2000,0.6817503626646659,0.9033995432296302
subregio_estacio_periode,nao,temperatura_superficie_mar,30,0.13837528445434064,0.465862747820855,0.12658509454949946,0.5050509404621223,0.13837528445434064,0.12658509454949946,Llevant_Iberic,Summer,1991-2000,0.6817503626646659,0.7239143914889474
subregio_periode,nao,precipitacio_mensual_mm,120,-0.1380919654449727,0.13255458983868296,-0.04119107562041136,0.6550972092836735,0.1380919654449727,0.04119107562041136,Mediterrani_Central_Occidental,,2011-2020,0.3142345077171465,0.8236048873148528
subregio_periode,wemo,temperatura_mitjana,120,0.1380721317824484,0.132610753424453,0.1863407961838654,0.041571953437768684,0.1380721317824484,0.1863407961838654,Llevant_Iberic,,1991-2000,0.3142434915271398,0.14013018012731018
subregio_periode,roni,anomalia_precipitacio_mensual_mm,120,0.1379357298432864,0.13299749985324344,0.0987736272151356,0.2831308511465778,0.1379357298432864,0.0987736272151356,Golf_Lleo,,1981-1990,0.3146628545423741,0.5277219601967894
estacio_periode,nao,humitat_sol_capa1,120,-0.13784193543414822,0.13326393903004785,-0.15067229228750662,0.10045574775953357,0.13784193543414822,0.15067229228750662,,Summer,1981-1990,0.3150447731206805,0.260135730063531
subregio_estacio,wemo,temperatura_mitjana,120,-0.13779965165437028,0.13338418667845625,-0.13275966551083782,0.1483192215574136,0.13779965165437028,0.13275966551083782,Catalunya_Balears,Autumn,,0.3152048523319171,0.3394032529917931
subregio_estacio_periode,wemo,humitat_sol_capa2,30,-0.1377917289485654,0.4677639816145862,-0.03492769744160178,0.8546147402882804,0.1377917289485654,0.03492769744160178,Llevant_Iberic,Spring,1981-1990,0.6840139165664354,0.9350270681491033
subregio_estacio_periode,wemo,pressio_nivell_mar,30,-0.13776059857835782,0.4678655189314418,-0.1633107141043409,0.3885270490264118,0.13776059857835782,0.1633107141043409,Llevant_Iberic,Winter,2001-2010,0.6840139165664354,0.6269936240340157
estacio_periode,nao,humitat_sol_capa1,120,0.1375630886421077,0.13405846008976963,0.16703385573336024,0.06823603907048396,0.1375630886421077,0.16703385573336024,,Autumn,1991-2000,0.31633523113164064,0.1984567302098419
periode,nao,evaporacio_potencial,480,0.1375582278726587,0.002525563082785845,0.16168203871539236,0.0003758763438947411,0.1375582278726587,0.16168203871539236,,,1991-2000,0.01513824025645861,0.003035340596727384
subregio_estacio,wemo,anomalia_sst,120,-0.13755785198947512,0.1340734154612937,-0.1150912503995631,0.2106685374889033,0.13755785198947512,0.1150912503995631,Catalunya_Balears,Summer,,0.31633523113164064,0.43317725323283746
subregio_estacio_periode,wemo,vent_v10,30,0.1375281655064367,0.46862400600652376,0.09145527596245316,0.6307683516468618,0.1375281655064367,0.09145527596245316,Catalunya_Balears,Summer,1991-2000,0.6848936333448485,0.8085046165095431
subregio_estacio_periode,wemo,anomalia_temperatura,30,-0.1375062536309486,0.468695543085658,-0.2146829810901001,0.25459980726887765,0.1375062536309486,0.2146829810901001,Mediterrani_Central_Occidental,Winter,1981-1990,0.6848936333448485,0.4886752538750051
subregio_estacio,nao,anomalia_sst,120,0.13740040453014488,0.1345236652943316,0.13369285718931556,0.1454627392481329,0.13740040453014488,0.13369285718931556,Golf_Lleo,Autumn,,0.31727279550549903,0.33553269765898186
subregio_estacio_periode,roni,anomalia_precipitacio_mensual_mm,30,0.13738687278501716,0.46908539357621487,0.17235271380988287,0.3624304901211849,0.13738687278501716,0.17235271380988287,Llevant_Iberic,Spring,1991-2000,0.6851295913966138,0.6037154194134118
subregio_estacio_periode,nao,anomalia_humitat_sol_capa1,30,-0.13726475816435288,0.46948434683724805,-0.09255757093652017,0.6266384164302807,0.13726475816435288,0.09255757093652017,Golf_Lleo,Autumn,1981-1990,0.6852161550707634,0.8069100899438602
subregio_periode,wemo,anomalia_precipitacio_mensual_mm,120,0.1371901995064959,0.13512658272561132,0.083906880500478,0.3622209993766327,0.1371901995064959,0.083906880500478,Mediterrani_Central_Occidental,,2011-2020,0.317934875022545,0.603611377055399
subregio_estacio_periode,roni,evaporacio_potencial,30,-0.13717916784585837,0.4697640794277765,-0.10437141129009216,0.583089453523644,0.13717916784585837,0.10437141129009216,Llevant_Iberic,Spring,1981-1990,0.6852161550707634,0.7814338846154084
