Data,Any,Mes,Estació,Subregió,Període,NAO,Fase NAO,Anomalia precipitació mensual (mm),Precipitació mensual (mm),Es hivern
2018-03,2018,3,Primavera,Llevant Ibèric,2011-2020,-1.12,Negativa,16.130429161339997,51.97503912448883,False
2020-04,2020,4,Primavera,Llevant Ibèric,2011-2020,-0.71,Negativa,24.31223552674055,64.66569185256958,False
1981-04,1981,4,Primavera,Mediterrani central occidental,1981-1990,-3.04,Negativa,20.670916222035885,66.53479814529419,False
1982-04,1982,4,Primavera,Mediterrani central occidental,1981-1990,-0.99,Negativa,-15.342517711222172,30.521364212036133,False
1983-04,1983,4,Primavera,Mediterrani central occidental,1981-1990,-1.01,Negativa,-24.87684092670679,20.987040996551517,False
1983-05,1983,5,Primavera,Mediterrani central occidental,1981-1990,-0.57,Negativa,-18.56302725486457,12.972470998764038,False
1984-03,1984,3,Primavera,Mediterrani central occidental,1981-1990,-2.12,Negativa,32.485436129570004,80.76095032691956,False
1984-05,1984,5,Primavera,Mediterrani central occidental,1981-1990,-2.34,Negativa,58.11188114471734,89.64737939834595,False
1985-05,1985,5,Primavera,Mediterrani central occidental,1981-1990,-2.13,Negativa,30.43426526375115,61.96976351737976,False
1986-04,1986,4,Primavera,Mediterrani central occidental,1981-1990,-0.93,Negativa,22.782186649739742,68.64606857299805,False
1987-05,1987,5,Primavera,Mediterrani central occidental,1981-1990,-0.81,Negativa,-3.728453449532388,27.807044804096225,False
1988-04,1988,4,Primavera,Mediterrani central occidental,1981-1990,-2.39,Negativa,5.829602859914303,51.69348478317261,False
1988-05,1988,5,Primavera,Mediterrani central occidental,1981-1990,-1.24,Negativa,-1.2787514250725494,30.25674682855606,False
1990-05,1990,5,Primavera,Mediterrani central occidental,1981-1990,-1.19,Negativa,-14.25433587245643,17.28116238117218,False
1991-03,1991,3,Primavera,Mediterrani central occidental,1991-2000,-1.37,Negativa,2.174788761138913,50.450302958488464,False
1993-05,1993,5,Primavera,Mediterrani central occidental,1991-2000,-2.59,Negativa,-10.592088810727,20.94340944290161,False
1994-05,1994,5,Primavera,Mediterrani central occidental,1991-2000,-1.43,Negativa,-19.511901072785257,12.023597180843351,False
1995-04,1995,4,Primavera,Mediterrani central occidental,1991-2000,-1.81,Negativa,0.3925649151206016,46.256446838378906,False
1996-03,1996,3,Primavera,Mediterrani central occidental,1991-2000,-2.57,Negativa,35.16146461963653,83.43697881698608,False
1996-05,1996,5,Primavera,Mediterrani central occidental,1991-2000,-1.5,Negativa,6.004717238619925,37.540215492248535,False
1997-04,1997,4,Primavera,Mediterrani central occidental,1991-2000,-0.97,Negativa,-19.26553986221552,26.598342061042786,False
1997-05,1997,5,Primavera,Mediterrani central occidental,1991-2000,-1.35,Negativa,-13.248315028473732,18.28718322515488,False
1998-05,1998,5,Primavera,Mediterrani central occidental,1991-2000,-1.26,Negativa,19.321204908564688,50.8567031621933,False
1999-03,1999,3,Primavera,Mediterrani central occidental,1991-2000,-0.72,Negativa,-4.5223482370376615,43.75316596031189,False
2000-04,2000,4,Primavera,Mediterrani central occidental,1991-2000,-3.34,Negativa,-6.483610488474369,39.380271434783936,False
2001-03,2001,3,Primavera,Mediterrani central occidental,2001-2010,-0.68,Negativa,-26.29043723344803,21.98507696390152,False
2003-04,2003,4,Primavera,Mediterrani central occidental,2001-2010,-1.74,Negativa,-3.186317302286625,42.67756462097168,False
2004-05,2004,5,Primavera,Mediterrani central occidental,2001-2010,-0.67,Negativa,20.681288607791068,52.21678686141968,False
2005-03,2005,3,Primavera,Mediterrani central occidental,2001-2010,-1.29,Negativa,-14.571108055114747,33.7044061422348,False
2006-03,2006,3,Primavera,Mediterrani central occidental,2001-2010,-1.12,Negativa,-11.37636609077454,36.89914810657501,False
2008-04,2008,4,Primavera,Mediterrani central occidental,2001-2010,-2.02,Negativa,-17.860833026468754,28.00304889678955,False
2008-05,2008,5,Primavera,Mediterrani central occidental,2001-2010,-3.26,Negativa,34.537705548480155,66.07320380210876,False
2010-03,2010,3,Primavera,Mediterrani central occidental,2001-2010,-0.8,Negativa,1.7191720485687227,49.994686245918274,False
2010-04,2010,4,Primavera,Mediterrani central occidental,2001-2010,-1.03,Negativa,-2.7781065478920937,43.08577537536621,False
2010-05,2010,5,Primavera,Mediterrani central occidental,2001-2010,-1.66,Negativa,20.34971834011376,51.88521659374237,False
2012-04,2012,4,Primavera,Mediterrani central occidental,2011-2020,-2.36,Negativa,10.545359037816525,56.40924096107483,False
2012-05,2012,5,Primavera,Mediterrani central occidental,2011-2020,-0.83,Negativa,17.28469169922173,48.82018995285034,False
2013-03,2013,3,Primavera,Mediterrani central occidental,2011-2020,-3.75,Negativa,61.418313193321225,109.69382739067078,False
2016-04,2016,4,Primavera,Mediterrani central occidental,2011-2020,-2.06,Negativa,-22.02129326015711,23.8425886631012,False
2016-05,2016,5,Primavera,Mediterrani central occidental,2011-2020,-0.83,Negativa,-4.126222841069101,27.40927541255951,False
2018-03,2018,3,Primavera,Mediterrani central occidental,2011-2020,-1.12,Negativa,58.08352701663971,106.35904121398926,False
2020-04,2020,4,Primavera,Mediterrani central occidental,2011-2020,-0.71,Negativa,20.029038570821285,65.89292049407959,False
1981-06,1981,6,Estiu,Catalunya-Balears,1981-1990,-1.57,Negativa,18.082793422043324,47.35745787620544,False
1982-06,1982,6,Estiu,Catalunya-Balears,1981-1990,-1.86,Negativa,-4.1612827107310295,25.11338174343109,False
1982-07,1982,7,Estiu,Catalunya-Balears,1981-1990,-0.65,Negativa,5.3389727700501695,25.77194327116013,False
1983-07,1983,7,Estiu,Catalunya-Balears,1981-1990,-0.75,Negativa,-12.300368316099046,8.13260218501091,False
1985-06,1985,6,Estiu,Catalunya-Balears,1981-1990,-1.08,Negativa,-3.997526697814465,25.277137756347656,False
1986-06,1986,6,Estiu,Catalunya-Balears,1981-1990,-1.29,Negativa,-17.166890434920788,12.107774019241331,False
1986-08,1986,8,Estiu,Catalunya-Balears,1981-1990,-2.21,Negativa,-2.835065916925668,28.791936695575718,False
1987-06,1987,6,Estiu,Catalunya-Balears,1981-1990,-0.58,Negativa,-5.967491202056408,23.307173252105716,False
1987-07,1987,7,Estiu,Catalunya-Balears,1981-1990,-1.25,Negativa,17.624720476940276,38.05769097805023,False
1987-08,1987,8,Estiu,Catalunya-Balears,1981-1990,-2.99,Negativa,-12.396073058992624,19.23092955350876,False
1988-06,1988,6,Estiu,Catalunya-Balears,1981-1990,-2.75,Negativa,17.47482604533434,46.74949049949646,False
1989-06,1989,6,Estiu,Catalunya-Balears,1981-1990,-0.53,Negativa,-5.225508145987988,24.049156308174133,False
1992-06,1992,6,Estiu,Catalunya-Balears,1991-2000,-1.74,Negativa,56.69926828891039,85.97393274307251,False
1994-08,1994,8,Estiu,Catalunya-Balears,1991-2000,-1.59,Negativa,-21.002474681288003,10.62452793121338,False
1995-06,1995,6,Estiu,Catalunya-Balears,1991-2000,-3.36,Negativa,-0.6036364361643791,28.67102801799774,False
1995-07,1995,7,Estiu,Catalunya-Balears,1991-2000,-0.96,Negativa,-7.47192133180797,12.961049169301988,False
1995-08,1995,8,Estiu,Catalunya-Balears,1991-2000,-1.33,Negativa,8.083351238816977,39.71035385131836,False
1997-06,1997,6,Estiu,Catalunya-Balears,1991-2000,-4.05,Negativa,22.023477025330067,51.29814147949219,False
1998-06,1998,6,Estiu,Catalunya-Balears,1991-2000,-0.85,Negativa,-12.643838457763197,16.630825996398926,False
1998-07,1998,7,Estiu,Catalunya-Balears,1991-2000,-0.57,Negativa,-9.815638608857988,10.617331892251968,False
1999-07,1999,7,Estiu,Catalunya-Balears,1991-2000,-1.85,Negativa,-1.158083118125795,19.27488738298416,False
1999-08,1999,8,Estiu,Catalunya-Balears,1991-2000,-3.67,Negativa,-10.122958079725503,21.50404453277588,False
2000-07,2000,7,Estiu,Catalunya-Balears,1991-2000,-2.99,Negativa,3.793870769813658,24.22684127092361,False
2001-06,2001,6,Estiu,Catalunya-Balears,2001-2010,-1.33,Negativa,-16.85970687121153,12.414957582950592,False
2001-07,2001,7,Estiu,Catalunya-Balears,2001-2010,-1.12,Negativa,28.005542062595488,48.43851256370544,False
2002-07,2002,7,Estiu,Catalunya-Balears,2001-2010,-0.71,Negativa,14.047683976963164,34.48065447807312,False
2002-08,2002,8,Estiu,Catalunya-Balears,2001-2010,-0.61,Negativa,49.11474595889449,80.74174857139587,False
2003-06,2003,6,Estiu,Catalunya-Balears,2001-2010,-0.86,Negativa,-16.66244738548994,12.61221706867218,False
2003-08,2003,8,Estiu,Catalunya-Balears,2001-2010,-0.99,Negativa,-17.070670411735772,14.55633220076561,False
2004-08,2004,8,Estiu,Catalunya-Balears,2001-2010,-0.76,Negativa,-4.019177869707345,27.60782474279404,False
2005-06,2005,6,Estiu,Catalunya-Balears,2001-2010,-1.0,Negativa,-17.03118049353361,12.24348396062851,False
2006-08,2006,8,Estiu,Catalunya-Balears,2001-2010,-2.47,Negativa,4.0276492677629,35.65465188026428,False
2007-06,2007,6,Estiu,Catalunya-Balears,2001-2010,-3.34,Negativa,-13.458289436995983,15.816375017166138,False
2007-07,2007,7,Estiu,Catalunya-Balears,2001-2010,-1.05,Negativa,-4.220474876090883,16.212495625019073,False
2007-08,2007,8,Estiu,Catalunya-Balears,2001-2010,-3.41,Negativa,16.886391624063254,48.51339423656464,False
2008-06,2008,6,Estiu,Catalunya-Balears,2001-2010,-1.62,Negativa,13.116661973297596,42.39132642745972,False
2008-07,2008,7,Estiu,Catalunya-Balears,2001-2010,-1.13,Negativa,4.415490650013091,24.848461151123047,False
2009-06,2009,6,Estiu,Catalunya-Balears,2001-2010,-3.05,Negativa,-12.716494135558603,16.558170318603516,False
2009-07,2009,7,Estiu,Catalunya-Balears,2001-2010,-0.92,Negativa,-2.3915982019156203,18.041372299194336,False
2010-06,2010,6,Estiu,Catalunya-Balears,2001-2010,-3.65,Negativa,9.055329032242298,38.32999348640442,False
2010-08,2010,8,Estiu,Catalunya-Balears,2001-2010,-2.01,Negativa,-2.200025872141122,29.42697674036026,False
2011-06,2011,6,Estiu,Catalunya-Balears,2011-2020,-1.58,Negativa,15.15137142688036,44.42603588104248,False
2011-07,2011,7,Estiu,Catalunya-Balears,2011-2020,-3.39,Negativa,22.89001109488309,43.32298159599304,False
2011-08,2011,8,Estiu,Catalunya-Balears,2011-2020,-2.41,Negativa,-21.98916997089982,9.637832641601562,False
2012-06,2012,6,Estiu,Catalunya-Balears,2011-2020,-2.58,Negativa,-15.323412649333475,13.951251804828644,False
2012-07,2012,7,Estiu,Catalunya-Balears,2011-2020,-1.31,Negativa,-0.2270141612738356,20.20595633983612,False
2014-06,2014,6,Estiu,Catalunya-Balears,2011-2020,-1.98,Negativa,-0.2313297316431999,29.04333472251892,False
2014-08,2014,8,Estiu,Catalunya-Balears,2011-2020,-1.14,Negativa,14.559985860437155,46.18698847293854,False
2015-07,2015,7,Estiu,Catalunya-Balears,2011-2020,-2.16,Negativa,-0.9542473923414933,19.478723108768463,False
2016-06,2016,6,Estiu,Catalunya-Balears,2011-2020,-1.27,Negativa,-8.922062449157238,20.352602005004883,False
2017-06,2017,6,Estiu,Catalunya-Balears,2011-2020,-0.55,Negativa,4.3958098366856575,33.67047429084778,False
2018-06,2018,6,Estiu,Catalunya-Balears,2011-2020,-1.4,Negativa,10.722250409424303,39.996914863586426,False
2019-06,2019,6,Estiu,Catalunya-Balears,2011-2020,-2.82,Negativa,-13.75342720001936,15.52123725414276,False
2019-07,2019,7,Estiu,Catalunya-Balears,2011-2020,-2.79,Negativa,4.357334755733611,24.790305256843567,False
2020-06,2020,6,Estiu,Catalunya-Balears,2011-2020,-1.52,Negativa,19.65485043078661,48.92951488494873,False
2020-07,2020,7,Estiu,Catalunya-Balears,2011-2020,-1.23,Negativa,-1.408988274261354,19.0239822268486,False
2020-08,2020,8,Estiu,Catalunya-Balears,2011-2020,-1.36,Negativa,0.91624425277114,32.54324686527252,False
1981-06,1981,6,Estiu,Golf del Lleó,1981-1990,-1.57,Negativa,23.355691462755203,87.29208469390869,False
1982-06,1982,6,Estiu,Golf del Lleó,1981-1990,-1.86,Negativa,8.043918639421463,71.98031187057495,False
1982-07,1982,7,Estiu,Golf del Lleó,1981-1990,-0.65,Negativa,34.647446817159654,81.67958950996399,False
1983-07,1983,7,Estiu,Golf del Lleó,1981-1990,-0.75,Negativa,-24.821047836542128,22.211094856262207,False
1985-06,1985,6,Estiu,Golf del Lleó,1981-1990,-1.08,Negativa,-5.798590153455734,58.13780307769776,False
1986-06,1986,6,Estiu,Golf del Lleó,1981-1990,-1.29,Negativa,-26.9625925719738,36.97380065917969,False
1986-08,1986,8,Estiu,Golf del Lleó,1981-1990,-2.21,Negativa,-4.029920999705794,51.42992877960205,False
1987-06,1987,6,Estiu,Golf del Lleó,1981-1990,-0.58,Negativa,10.992131263017654,74.92852449417114,False
1987-07,1987,7,Estiu,Golf del Lleó,1981-1990,-1.25,Negativa,35.900705045461656,82.93284773826599,False
1987-08,1987,8,Estiu,Golf del Lleó,1981-1990,-2.99,Negativa,22.44431834965944,77.90416812896729,False
1988-06,1988,6,Estiu,Golf del Lleó,1981-1990,-2.75,Negativa,19.274270564317703,83.21066379547119,False
1989-06,1989,6,Estiu,Golf del Lleó,1981-1990,-0.53,Negativa,-35.92198249697685,28.01441073417664,False
1992-06,1992,6,Estiu,Golf del Lleó,1991-2000,-1.74,Negativa,109.30203679203989,173.23843002319336,False
1994-08,1994,8,Estiu,Golf del Lleó,1991-2000,-1.59,Negativa,-18.833772365748885,36.62607741355896,False
1995-06,1995,6,Estiu,Golf del Lleó,1991-2000,-3.36,Negativa,-30.6692051589489,33.26718807220459,False
1995-07,1995,7,Estiu,Golf del Lleó,1991-2000,-0.96,Negativa,-10.825277739763258,36.20686495304108,False
1995-08,1995,8,Estiu,Golf del Lleó,1991-2000,-1.33,Negativa,5.632627065479753,61.0924768447876,False
1997-06,1997,6,Estiu,Golf del Lleó,1991-2000,-4.05,Negativa,54.07126191258431,118.0076551437378,False
1998-06,1998,6,Estiu,Golf del Lleó,1991-2000,-0.85,Negativa,-15.433424681425096,48.5029685497284,False
1998-07,1998,7,Estiu,Golf del Lleó,1991-2000,-0.57,Negativa,-11.043015891313551,35.989126801490784,False
1999-07,1999,7,Estiu,Golf del Lleó,1991-2000,-1.85,Negativa,-3.198100978136061,43.834041714668274,False
1999-08,1999,8,Estiu,Golf del Lleó,1991-2000,-3.67,Negativa,0.9646603420376748,56.42451012134552,False
2000-07,2000,7,Estiu,Golf del Lleó,1991-2000,-2.99,Negativa,12.47045392394066,59.502596616745,False
2001-06,2001,6,Estiu,Golf del Lleó,2001-2010,-1.33,Negativa,-17.705895870923996,46.23049736022949,False
2001-07,2001,7,Estiu,Golf del Lleó,2001-2010,-1.12,Negativa,26.22126860022545,73.25341129302979,False
2002-07,2002,7,Estiu,Golf del Lleó,2001-2010,-0.71,Negativa,15.187517112493516,62.21965980529785,False
2002-08,2002,8,Estiu,Golf del Lleó,2001-2010,-0.61,Negativa,38.777990873157975,94.23784065246582,False
2003-06,2003,6,Estiu,Golf del Lleó,2001-2010,-0.86,Negativa,-37.69672510027885,26.239668130874637,False
2003-08,2003,8,Estiu,Golf del Lleó,2001-2010,-0.99,Negativa,-6.373758380115035,49.08609139919281,False
2004-08,2004,8,Estiu,Golf del Lleó,2001-2010,-0.76,Negativa,44.061940009891984,99.52178978919984,False
2005-06,2005,6,Estiu,Golf del Lleó,2001-2010,-1.0,Negativa,-24.86904975771904,39.06734347343445,False
2006-08,2006,8,Estiu,Golf del Lleó,2001-2010,-2.47,Negativa,3.4229987218975992,58.88284850120544,False
2007-06,2007,6,Estiu,Golf del Lleó,2001-2010,-3.34,Negativa,12.638506919145584,76.57490015029907,False
2007-07,2007,7,Estiu,Golf del Lleó,2001-2010,-1.05,Negativa,-5.969602400064467,41.06254029273987,False
2007-08,2007,8,Estiu,Golf del Lleó,2001-2010,-3.41,Negativa,0.8636109188199015,56.32346069812775,False
2008-06,2008,6,Estiu,Golf del Lleó,2001-2010,-1.62,Negativa,5.2879524528980255,69.22434568405151,False
2008-07,2008,7,Estiu,Golf del Lleó,2001-2010,-1.13,Negativa,3.7567630469799056,50.78890573978424,False
2009-06,2009,6,Estiu,Golf del Lleó,2001-2010,-3.05,Negativa,-12.891198366880417,51.04519486427307,False
2009-07,2009,7,Estiu,Golf del Lleó,2001-2010,-0.92,Negativa,-21.02466749548912,26.007475197315216,False
2010-06,2010,6,Estiu,Golf del Lleó,2001-2010,-3.65,Negativa,27.853698760271072,91.79009199142456,False
2010-08,2010,8,Estiu,Golf del Lleó,2001-2010,-2.01,Negativa,-22.61356920450926,32.846280574798584,False
2011-06,2011,6,Estiu,Golf del Lleó,2011-2020,-1.58,Negativa,16.016938716173172,79.95333194732666,False
2011-07,2011,7,Estiu,Golf del Lleó,2011-2020,-3.39,Negativa,37.81657165884972,84.84871435165405,False
2011-08,2011,8,Estiu,Golf del Lleó,2011-2020,-2.41,Negativa,-12.031258527934554,43.42859125137329,False
2012-06,2012,6,Estiu,Golf del Lleó,2011-2020,-2.58,Negativa,-16.40254256129265,47.53385066986084,False
2012-07,2012,7,Estiu,Golf del Lleó,2011-2020,-1.31,Negativa,-8.74891977906227,38.28322291374207,False
2014-06,2014,6,Estiu,Golf del Lleó,2011-2020,-1.98,Negativa,-5.281181305646896,58.65521192550659,False
2014-08,2014,8,Estiu,Golf del Lleó,2011-2020,-1.14,Negativa,4.171638067066667,59.63148784637451,False
2015-07,2015,7,Estiu,Golf del Lleó,2011-2020,-2.16,Negativa,-26.41781091094017,20.614331781864166,False
2016-06,2016,6,Estiu,Golf del Lleó,2011-2020,-1.27,Negativa,-5.615420311689377,58.32097291946411,False
2017-06,2017,6,Estiu,Golf del Lleó,2011-2020,-0.55,Negativa,-2.615437477827072,61.320955753326416,False
2018-06,2018,6,Estiu,Golf del Lleó,2011-2020,-1.4,Negativa,23.15405371785164,87.09044694900513,False
2019-06,2019,6,Estiu,Golf del Lleó,2011-2020,-2.82,Negativa,-14.269335240125656,49.66705799102783,False
2019-07,2019,7,Estiu,Golf del Lleó,2011-2020,-2.79,Negativa,1.4235686719417586,48.455711364746094,False
2020-06,2020,6,Estiu,Golf del Lleó,2011-2020,-1.52,Negativa,32.29630234837532,96.2326955795288,False
2020-07,2020,7,Estiu,Golf del Lleó,2011-2020,-1.23,Negativa,-22.892354184389117,24.139788508415226,False
2020-08,2020,8,Estiu,Golf del Lleó,2011-2020,-1.36,Negativa,-11.885471527278426,43.57437825202942,False
1981-06,1981,6,Estiu,Llevant Ibèric,1981-1990,-1.57,Negativa,23.887660939246416,42.14711308479309,False
1982-06,1982,6,Estiu,Llevant Ibèric,1981-1990,-1.86,Negativa,-10.551938574761152,7.707513570785522,False
1982-07,1982,7,Estiu,Llevant Ibèric,1981-1990,-0.65,Negativa,1.1836663231253617,9.18433067202568,False
1983-07,1983,7,Estiu,Llevant Ibèric,1981-1990,-0.75,Negativa,1.6663081392645829,9.666972488164902,False
1985-06,1985,6,Estiu,Llevant Ibèric,1981-1990,-1.08,Negativa,-5.812496703118086,12.446955442428589,False
1986-06,1986,6,Estiu,Llevant Ibèric,1981-1990,-1.29,Negativa,-4.531196516007185,13.72825562953949,False
1986-08,1986,8,Estiu,Llevant Ibèric,1981-1990,-2.21,Negativa,-3.391779447346927,13.779890775680542,False
1987-06,1987,6,Estiu,Llevant Ibèric,1981-1990,-0.58,Negativa,-11.584096860140562,6.675355285406113,False
1987-07,1987,7,Estiu,Llevant Ibèric,1981-1990,-1.25,Negativa,16.230421189963817,24.231085538864136,False
1987-08,1987,8,Estiu,Llevant Ibèric,1981-1990,-2.99,Negativa,-1.0509963877499118,16.120673835277557,False
1988-06,1988,6,Estiu,Llevant Ibèric,1981-1990,-2.75,Negativa,52.59370966628194,70.85316181182861,False
1989-06,1989,6,Estiu,Llevant Ibèric,1981-1990,-0.53,Negativa,7.339173395186663,25.598625540733337,False
1992-06,1992,6,Estiu,Llevant Ibèric,1991-2000,-1.74,Negativa,48.17678375914693,66.4362359046936,False
1994-08,1994,8,Estiu,Llevant Ibèric,1991-2000,-1.59,Negativa,-11.744925583153965,5.426744639873505,False
1995-06,1995,6,Estiu,Llevant Ibèric,1991-2000,-3.36,Negativa,12.086281020194292,30.345733165740967,False
1995-07,1995,7,Estiu,Llevant Ibèric,1991-2000,-0.96,Negativa,-3.2500702098011978,4.750594139099121,False
1995-08,1995,8,Estiu,Llevant Ibèric,1991-2000,-1.33,Negativa,15.122297500818966,32.29396772384644,False
1997-06,1997,6,Estiu,Llevant Ibèric,1991-2000,-4.05,Negativa,12.286963898688557,30.54641604423523,False
1998-06,1998,6,Estiu,Llevant Ibèric,1991-2000,-0.85,Negativa,-8.237384419888258,10.022067725658417,False
1998-07,1998,7,Estiu,Llevant Ibèric,1991-2000,-0.57,Negativa,-5.9065779775381095,2.0940863713622093,False
1999-07,1999,7,Estiu,Llevant Ibèric,1991-2000,-1.85,Negativa,3.2449356064200394,11.245599955320358,False
1999-08,1999,8,Estiu,Llevant Ibèric,1991-2000,-3.67,Negativa,-9.547295103222131,7.624375119805336,False
2000-07,2000,7,Estiu,Llevant Ibèric,1991-2000,-2.99,Negativa,-5.293233218789101,2.707431130111217,False
2001-06,2001,6,Estiu,Llevant Ibèric,2001-2010,-1.33,Negativa,-10.732087355107067,7.527364790439606,False
